mutation,replicate,time_ns,metric_value,metric
V106A+F227L,1,3.385983,3.647636620586838,SER105-DOR
V106A+F227L,1,3.406814,3.7300266777991946,SER105-DOR
V106A+F227L,1,3.473092,3.992167151704462,SER105-DOR
V106A+F227L,1,3.48605,4.04341818916583,SER105-DOR
V106A+F227L,1,3.517588,4.168156205793132,SER105-DOR
V106A+F227L,1,3.585159,4.435410708980506,SER105-DOR
V106A+F227L,1,3.607214,4.522641889039963,SER105-DOR
V106A+F227L,1,3.62117,4.577839668186808,SER105-DOR
V106A+F227L,1,3.669526,4.471833421426269,SER105-DOR
V106A+F227L,1,3.72117,4.358619205864573,SER105-DOR
V106A+F227L,1,3.784334,4.220150793043357,SER105-DOR
V106A+F227L,1,3.807615,4.169114077210117,SER105-DOR
V106A+F227L,1,3.853003,4.0696142937713,SER105-DOR
V106A+F227L,1,3.899721,3.967198878183599,SER105-DOR
V106A+F227L,1,3.910615,3.9828142414943692,SER105-DOR
V106A+F227L,1,3.969248,4.066867016971435,SER105-DOR
V106A+F227L,1,3.98351,4.087312170449066,SER105-DOR
V106A+F227L,1,4.008016,4.122442511994628,SER105-DOR
V106A+F227L,1,4.020101,4.1397668479767615,SER105-DOR
V106A+F227L,1,4.036479,4.163245372984237,SER105-DOR
V106A+F227L,1,4.178273,4.366512767473598,SER105-DOR
V106A+F227L,1,4.182685,4.364714456018233,SER105-DOR
V106A+F227L,1,4.208417,4.354226207974391,SER105-DOR
V106A+F227L,1,4.217326,4.350594939444056,SER105-DOR
V106A+F227L,1,4.219955,4.349523370809388,SER105-DOR
V106A+F227L,1,4.381861,4.283531209773078,SER105-DOR
V106A+F227L,1,4.403432,4.274738966707878,SER105-DOR
V106A+F227L,1,4.408818,4.27254365721137,SER105-DOR
V106A+F227L,1,4.456825,4.2529749671716095,SER105-DOR
V106A+F227L,1,4.465404,4.227449609036417,SER105-DOR
V106A+F227L,1,4.469274,4.215935081004805,SER105-DOR
V106A+F227L,1,4.522613,4.057233941294697,SER105-DOR
V106A+F227L,1,4.581036,3.883406222640734,SER105-DOR
V106A+F227L,1,4.586908,3.865935083467188,SER105-DOR
V106A+F227L,1,4.609218,3.7995554657965807,SER105-DOR
V106A+F227L,1,4.713482,3.489335633577477,SER105-DOR
V106A+F227L,1,4.735376,3.4241937532870126,SER105-DOR
V106A+F227L,1,4.770384,3.5508794240275936,SER105-DOR
V106A+F227L,1,4.780212,3.5864447136861104,SER105-DOR
V106A+F227L,1,4.809619,3.6928619372298663,SER105-DOR
V106A+F227L,1,4.953861,4.214840825195265,SER105-DOR
V106A+F227L,1,4.96156,4.242701749603175,SER105-DOR
V106A+F227L,1,4.979387,4.307213595222058,SER105-DOR
V106A+F227L,1,5.01002,4.418067433043525,SER105-DOR
V106A+F227L,1,5.013928,4.432207558211556,SER105-DOR
V106A+F227L,1,5.025126,4.418904083174544,SER105-DOR
V106A+F227L,1,5.027933,4.415569304247156,SER105-DOR
V106A+F227L,1,5.137337,4.285594899625861,SER105-DOR
V106A+F227L,1,5.178563,4.236617487420479,SER105-DOR
V106A+F227L,1,5.209638,4.19969969078044,SER105-DOR
V106A+F227L,1,5.210421,4.198769469227128,SER105-DOR
V106A+F227L,1,5.292479,4.101282725649066,SER105-DOR
V106A+F227L,1,5.320813,4.125147452509603,SER105-DOR
V106A+F227L,1,5.377738,4.173093811371288,SER105-DOR
V106A+F227L,1,5.410822,4.200959552901019,SER105-DOR
V106A+F227L,1,5.457716,4.240457076879234,SER105-DOR
V106A+F227L,1,5.50429,4.2796850736754415,SER105-DOR
V106A+F227L,1,5.527638,4.299350450692615,SER105-DOR
V106A+F227L,1,5.571031,4.335897692839682,SER105-DOR
V106A+F227L,1,5.576914,4.316523795798911,SER105-DOR
V106A+F227L,1,5.586592,4.284652203828737,SER105-DOR
V106A+F227L,1,5.611222,4.203540681796762,SER105-DOR
V106A+F227L,1,5.687766,3.9514659622508637,SER105-DOR
V106A+F227L,1,5.705794,3.892096148235742,SER105-DOR
V106A+F227L,1,5.776089,3.660600637020247,SER105-DOR
V106A+F227L,1,5.811623,3.543580059517843,SER105-DOR
V106A+F227L,1,5.849582,3.418573471421549,SER105-DOR
V106A+F227L,1,5.871242,3.4677937574712256,SER105-DOR
V106A+F227L,1,5.953872,3.6555662256206496,SER105-DOR
V106A+F227L,1,5.975265,3.7041807289623025,SER105-DOR
V106A+F227L,1,6.012024,3.787713684991646,SER105-DOR
V106A+F227L,1,6.030151,3.8289063696115733,SER105-DOR
V106A+F227L,1,6.054719,3.8847358988079317,SER105-DOR
V106A+F227L,1,6.128134,4.0515666167993585,SER105-DOR
V106A+F227L,1,6.145251,4.024851079476721,SER105-DOR
V106A+F227L,1,6.17444,3.979294041508007,SER105-DOR
V106A+F227L,1,6.20195,3.936357520403504,SER105-DOR
V106A+F227L,1,6.212425,3.9200085542613867,SER105-DOR
V106A+F227L,1,6.238195,3.8797877564110395,SER105-DOR
V106A+F227L,1,6.373616,3.66842800997364,SER105-DOR
V106A+F227L,1,6.406685,3.616815221300256,SER105-DOR
V106A+F227L,1,6.412826,3.6289223061916682,SER105-DOR
V106A+F227L,1,6.421671,3.646361577241299,SER105-DOR
V106A+F227L,1,6.450028,3.702271742210702,SER105-DOR
V106A+F227L,1,6.532663,3.8651992903380323,SER105-DOR
V106A+F227L,1,6.572791,3.9443177831226075,SER105-DOR
V106A+F227L,1,6.605148,4.008114560211686,SER105-DOR
V106A+F227L,1,6.613226,4.02404157338737,SER105-DOR
V106A+F227L,1,6.685237,4.1660214319749365,SER105-DOR
V106A+F227L,1,6.698106,4.144206924093152,SER105-DOR
V106A+F227L,1,6.703911,4.134366748613025,SER105-DOR
V106A+F227L,1,6.771967,4.019003616403628,SER105-DOR
V106A+F227L,1,6.788624,3.9907679914299012,SER105-DOR
V106A+F227L,1,6.813627,3.9483848893576146,SER105-DOR
V106A+F227L,1,6.946184,3.7236847789150254,SER105-DOR
V106A+F227L,1,6.963788,3.6938438746683127,SER105-DOR
V106A+F227L,1,6.971142,3.7204240147903436,SER105-DOR
V106A+F227L,1,6.9721,3.723886797561644,SER105-DOR
V106A+F227L,1,7.014028,3.8754395700408906,SER105-DOR
V106A+F227L,1,7.035176,3.9518810419067356,SER105-DOR
V106A+F227L,1,7.155577,4.38708199018173,SER105-DOR
V106A+F227L,1,7.170318,4.440364746791074,SER105-DOR
V106A+F227L,1,7.194262,4.526912628498838,SER105-DOR
V106A+F227L,1,7.214429,4.599808181890103,SER105-DOR
V106A+F227L,1,7.24234,4.700694158661557,SER105-DOR
V106A+F227L,1,7.26257,4.651993411992408,SER105-DOR
V106A+F227L,1,7.339053,4.467871849585263,SER105-DOR
V106A+F227L,1,7.369493,4.394592031067767,SER105-DOR
V106A+F227L,1,7.41483,4.285449878238344,SER105-DOR
V106A+F227L,1,7.44234,4.219223603356077,SER105-DOR
V106A+F227L,1,7.520891,4.030123635407072,SER105-DOR
V106A+F227L,1,7.522529,4.028336698135116,SER105-DOR
V106A+F227L,1,7.537688,4.01180379301012,SER105-DOR
V106A+F227L,1,7.568669,3.97801489310396,SER105-DOR
V106A+F227L,1,7.61523,3.9272339315943,SER105-DOR
V106A+F227L,1,7.690418,3.8452314201794198,SER105-DOR
V106A+F227L,1,7.706006,3.8282306335121965,SER105-DOR
V106A+F227L,1,7.767844,3.760788072187605,SER105-DOR
V106A+F227L,1,7.799443,3.7263252770060444,SER105-DOR
V106A+F227L,1,7.815631,3.726873795533304,SER105-DOR
V106A+F227L,1,7.821229,3.727063479664488,SER105-DOR
V106A+F227L,1,7.889482,3.7293761825951193,SER105-DOR
V106A+F227L,1,7.938496,3.731036986097412,SER105-DOR
V106A+F227L,1,7.967019,3.7320034670680715,SER105-DOR
V106A+F227L,1,8.016032,3.733664236686096,SER105-DOR
V106A+F227L,1,8.040201,3.7344831855547236,SER105-DOR
V106A+F227L,1,8.072958,3.735593132515278,SER105-DOR
V106A+F227L,1,8.077994,3.735763773687954,SER105-DOR
V106A+F227L,1,8.166195,3.8436534431306955,SER105-DOR
V106A+F227L,1,8.186574,3.86858166356812,SER105-DOR
V106A+F227L,1,8.216433,3.905106111972902,SER105-DOR
V106A+F227L,1,8.256435,3.9540377903642767,SER105-DOR
V106A+F227L,1,8.356546,4.0764965742182735,SER105-DOR
V106A+F227L,1,8.36537,4.070412905061245,SER105-DOR
V106A+F227L,1,8.379888,4.060403531894685,SER105-DOR
V106A+F227L,1,8.416834,4.034931269805432,SER105-DOR
V106A+F227L,1,8.434652,4.022646725716591,SER105-DOR
V106A+F227L,1,8.439911,4.019020930601358,SER105-DOR
V106A+F227L,1,8.542714,3.9481438408064844,SER105-DOR
V106A+F227L,1,8.564546,3.9330918615412718,SER105-DOR
V106A+F227L,1,8.617234,3.896766344707013,SER105-DOR
V106A+F227L,1,8.623387,3.8925241851055636,SER105-DOR
V106A+F227L,1,8.635097,3.884450775560141,SER105-DOR
V106A+F227L,1,8.68273,3.867037270313025,SER105-DOR
V106A+F227L,1,8.763721,3.8374291358106376,SER105-DOR
V106A+F227L,1,8.806864,3.821657213660813,SER105-DOR
V106A+F227L,1,8.817635,3.81771962532723,SER105-DOR
V106A+F227L,1,8.913649,3.782619485483146,SER105-DOR
V106A+F227L,1,8.930808,3.766395398672752,SER105-DOR
V106A+F227L,1,8.938547,3.7590780538191755,SER105-DOR
V106A+F227L,1,8.962897,3.736054750138517,SER105-DOR
V106A+F227L,1,8.99034,3.7101069668568614,SER105-DOR
V106A+F227L,1,9.018036,3.683919968140659,SER105-DOR
V106A+F227L,1,9.045226,3.658211400293551,SER105-DOR
V106A+F227L,1,9.162072,3.5477316901551434,SER105-DOR
V106A+F227L,1,9.173816,3.5366275555175393,SER105-DOR
V106A+F227L,1,9.178886,3.5318337916710942,SER105-DOR
V106A+F227L,1,9.192201,3.5192445153757497,SER105-DOR
V106A+F227L,1,9.218437,3.5100335856144644,SER105-DOR
V106A+F227L,1,9.357292,3.4612843993054487,SER105-DOR
V106A+F227L,1,9.361248,3.459895527597275,SER105-DOR
V106A+F227L,1,9.418838,3.4396768416332395,SER105-DOR
V106A+F227L,1,9.426964,3.4368239671386434,SER105-DOR
V106A+F227L,1,9.470752,3.4214508846418004,SER105-DOR
V106A+F227L,1,9.497207,3.469958339461818,SER105-DOR
V106A+F227L,1,9.540769,3.5498332300256914,SER105-DOR
V106A+F227L,1,9.547739,3.562613359203192,SER105-DOR
V106A+F227L,1,9.560423,3.5858706272788585,SER105-DOR
V106A+F227L,1,9.619238,3.693713281163304,SER105-DOR
V106A+F227L,1,9.675042,3.796034992586711,SER105-DOR
V106A+F227L,1,9.724245,3.8862531699067224,SER105-DOR
V106A+F227L,1,9.749304,3.9321996707267184,SER105-DOR
V106A+F227L,1,9.759599,3.911516271825746,SER105-DOR
V106A+F227L,1,9.819639,3.79089157342706,SER105-DOR
V106A+F227L,1,9.907721,3.613928470756291,SER105-DOR
V106A+F227L,1,9.92312,3.582990767048073,SER105-DOR
V106A+F227L,1,9.958774,3.5113593047444986,SER105-DOR
V106A+F227L,1,10.02004,3.3882714837569265,SER105-DOR
V106A+F227L,1,10.027855,3.372570584056963,SER105-DOR
V106A+F227L,1,10.050251,3.4051564084345336,SER105-DOR
V106A+F227L,1,10.055866,3.4133262773311737,SER105-DOR
V106A+F227L,1,10.091198,3.464734613547748,SER105-DOR
V106A+F227L,1,10.15795,3.5618592953978756,SER105-DOR
V106A+F227L,1,10.171198,3.581135238967365,SER105-DOR
V106A+F227L,1,10.220441,3.6527841889365913,SER105-DOR
V106A+F227L,1,10.274674,3.7316936279163673,SER105-DOR
V106A+F227L,1,10.306407,3.7778657276658616,SER105-DOR
V106A+F227L,1,10.357125,3.9059085022163376,SER105-DOR
V106A+F227L,1,10.419276,4.062815053757934,SER105-DOR
V106A+F227L,1,10.420842,4.066768580808411,SER105-DOR
V106A+F227L,1,10.45815,4.160956439811705,SER105-DOR
V106A+F227L,1,10.552764,4.399819152681274,SER105-DOR
V106A+F227L,1,10.556301,4.40874867067459,SER105-DOR
V106A+F227L,1,10.584958,4.481096196016542,SER105-DOR
V106A+F227L,1,10.614525,4.37671502367246,SER105-DOR
V106A+F227L,1,10.621242,4.353001519722547,SER105-DOR
V106A+F227L,1,10.641627,4.281034900991123,SER105-DOR
V106A+F227L,1,10.667354,4.1902090388325055,SER105-DOR
V106A+F227L,1,10.755476,3.879105660080932,SER105-DOR
V106A+F227L,1,10.821643,3.645511582984914,SER105-DOR
V106A+F227L,1,10.825103,3.6332964983240963,SER105-DOR
V106A+F227L,1,10.86351,3.49770682668371,SER105-DOR
V106A+F227L,1,10.915432,3.5833295889505736,SER105-DOR
V106A+F227L,1,10.954652,3.648005925303304,SER105-DOR
V106A+F227L,1,11.008579,3.7369350632557174,SER105-DOR
V106A+F227L,1,11.022044,3.759139725902059,SER105-DOR
V106A+F227L,1,11.055276,3.8139414599579977,SER105-DOR
V106A+F227L,1,11.142061,3.9570555815890973,SER105-DOR
V106A+F227L,1,11.153827,3.934759484801196,SER105-DOR
V106A+F227L,1,11.16351,3.9164097686688186,SER105-DOR
V106A+F227L,1,11.173184,3.898077107937167,SER105-DOR
V106A+F227L,1,11.192056,3.862313827667601,SER105-DOR
V106A+F227L,1,11.222445,3.8047253196074124,SER105-DOR
V106A+F227L,1,11.353003,3.557312096555594,SER105-DOR
V106A+F227L,1,11.375532,3.5146186384593108,SER105-DOR
V106A+F227L,1,11.411588,3.446290913077821,SER105-DOR
V106A+F227L,1,11.420613,3.4291888679520097,SER105-DOR
V106A+F227L,1,11.422846,3.433712048323102,SER105-DOR
V106A+F227L,1,11.552178,3.6956878493772827,SER105-DOR
V106A+F227L,1,11.557789,3.7070535301037464,SER105-DOR
V106A+F227L,1,11.559008,3.7095227450040436,SER105-DOR
V106A+F227L,1,11.623246,3.839643685746616,SER105-DOR
V106A+F227L,1,11.659666,3.9134162917095114,SER105-DOR
V106A+F227L,1,11.699164,3.9934237159358283,SER105-DOR
V106A+F227L,1,11.731844,3.943321794483357,SER105-DOR
V106A+F227L,1,11.742485,3.927007607636286,SER105-DOR
V106A+F227L,1,11.751354,3.9134101522141767,SER105-DOR
V106A+F227L,1,11.823647,3.802574562538831,SER105-DOR
V106A+F227L,1,11.907744,3.673641739375765,SER105-DOR
V106A+F227L,1,11.925961,3.6457124524860833,SER105-DOR
V106A+F227L,1,11.950529,3.60804616713143,SER105-DOR
V106A+F227L,1,11.977716,3.5663647503166866,SER105-DOR
V106A+F227L,1,12.024048,3.5607508415660476,SER105-DOR
V106A+F227L,1,12.060302,3.556358053690591,SER105-DOR
V106A+F227L,1,12.109437,3.550404513880899,SER105-DOR
V106A+F227L,1,12.149705,3.545525361727512,SER105-DOR
V106A+F227L,1,12.155822,3.544784183280053,SER105-DOR
V106A+F227L,1,12.224449,3.53646885659806,SER105-DOR
V106A+F227L,1,12.256267,3.5326135654682185,SER105-DOR
V106A+F227L,1,12.290503,3.573824871599011,SER105-DOR
V106A+F227L,1,12.292914,3.5767271314159297,SER105-DOR
V106A+F227L,1,12.34888,3.6440966349056234,SER105-DOR
V106A+F227L,1,12.4039,3.7103273836102484,SER105-DOR
V106A+F227L,1,12.42485,3.7355461074445233,SER105-DOR
V106A+F227L,1,12.47639,3.797587779349947,SER105-DOR
V106A+F227L,1,12.534819,3.867922049874966,SER105-DOR
V106A+F227L,1,12.548056,3.8639015057522013,SER105-DOR
V106A+F227L,1,12.562814,3.859418980243116,SER105-DOR
V106A+F227L,1,12.625251,3.84045465952142,SER105-DOR
V106A+F227L,1,12.651978,3.8323367262458183,SER105-DOR
V106A+F227L,1,12.659866,3.829940862225242,SER105-DOR
V106A+F227L,1,12.747231,3.8034050280267553,SER105-DOR
V106A+F227L,1,12.81337,3.783316279236579,SER105-DOR
V106A+F227L,1,12.825651,3.7686142511577363,SER105-DOR
V106A+F227L,1,12.843343,3.747433910320925,SER105-DOR
V106A+F227L,1,12.849162,3.7404675750660425,SER105-DOR
V106A+F227L,1,12.900056,3.6795387786298765,SER105-DOR
V106A+F227L,1,12.946407,3.624048727865291,SER105-DOR
V106A+F227L,1,13.026052,3.5287000818135272,SER105-DOR
V106A+F227L,1,13.026819,3.527781852024819,SER105-DOR
V106A+F227L,1,13.065327,3.4816812096472516,SER105-DOR
V106A+F227L,1,13.091922,3.4498424596724044,SER105-DOR
V106A+F227L,1,13.145582,3.4870024405221067,SER105-DOR
V106A+F227L,1,13.148134,3.488769721513433,SER105-DOR
V106A+F227L,1,13.210295,3.53181672531507,SER105-DOR
V106A+F227L,1,13.226453,3.5430062732217444,SER105-DOR
V106A+F227L,1,13.344758,3.6249334588325404,SER105-DOR
V106A+F227L,1,13.370474,3.642741535660534,SER105-DOR
V106A+F227L,1,13.393772,3.635461609883156,SER105-DOR
V106A+F227L,1,13.396212,3.634699183112755,SER105-DOR
V106A+F227L,1,13.407821,3.6310717190235806,SER105-DOR
V106A+F227L,1,13.426854,3.625124477744465,SER105-DOR
V106A+F227L,1,13.543933,3.5885408040347193,SER105-DOR
V106A+F227L,1,13.567839,3.581070896504717,SER105-DOR
V106A+F227L,1,13.577248,3.5781308663888547,SER105-DOR
V106A+F227L,1,13.627255,3.562505179705477,SER105-DOR
V106A+F227L,1,13.64429,3.557182253462124,SER105-DOR
V106A+F227L,1,13.649025,3.555702708069563,SER105-DOR
V106A+F227L,1,13.743109,3.710901698051152,SER105-DOR
V106A+F227L,1,13.760724,3.7399590575949277,SER105-DOR
V106A+F227L,1,13.827655,3.8503671263786066,SER105-DOR
V106A+F227L,1,13.892368,3.9571164257346316,SER105-DOR
V106A+F227L,1,13.927577,4.015195607944261,SER105-DOR
V106A+F227L,1,13.942284,4.006385580621643,SER105-DOR
V106A+F227L,1,13.944201,4.005237227974778,SER105-DOR
V106A+F227L,1,13.96648,3.9918912975524905,SER105-DOR
V106A+F227L,1,14.028056,3.955005036423951,SER105-DOR
V106A+F227L,1,14.070352,3.929668195760499,SER105-DOR
V106A+F227L,1,14.127677,3.8953284380757904,SER105-DOR
V106A+F227L,1,14.140446,3.8876793431629943,SER105-DOR
V106A+F227L,1,14.14146,3.8870719203231814,SER105-DOR
V106A+F227L,1,14.206128,3.848333438858643,SER105-DOR
V106A+F227L,1,14.228457,3.860116155530834,SER105-DOR
V106A+F227L,1,14.311153,3.9037542940951337,SER105-DOR
V106A+F227L,1,14.340635,3.9193117527527805,SER105-DOR
V106A+F227L,1,14.388524,3.9445824649723047,SER105-DOR
V106A+F227L,1,14.428858,3.96586645308361,SER105-DOR
V106A+F227L,1,14.48468,3.995322578610898,SER105-DOR
V106A+F227L,1,14.49463,3.9773866771556152,SER105-DOR
V106A+F227L,1,14.52514,3.9223892547032855,SER105-DOR
V106A+F227L,1,14.539811,3.8959432637233395,SER105-DOR
V106A+F227L,1,14.572864,3.836361821431736,SER105-DOR
V106A+F227L,1,14.629259,3.7347040161482488,SER105-DOR
V106A+F227L,1,14.636602,3.721467501134565,SER105-DOR
V106A+F227L,1,14.678106,3.6466522595265176,SER105-DOR
V106A+F227L,1,14.738986,3.5369097790644415,SER105-DOR
V106A+F227L,1,14.763231,3.4932056654178765,SER105-DOR
V106A+F227L,1,14.829659,3.542988387381369,SER105-DOR
V106A+F227L,1,14.861582,3.5669124848314615,SER105-DOR
V106A+F227L,1,14.88468,3.58422285048952,SER105-DOR
V106A+F227L,1,14.938162,3.6243039387276506,SER105-DOR
V106A+F227L,1,15.03006,3.6931751822658065,SER105-DOR
V106A+F227L,1,15.041783,3.701960602137246,SER105-DOR
V106A+F227L,1,15.045058,3.7024269841020487,SER105-DOR
V106A+F227L,1,15.075377,3.7067446130458213,SER105-DOR
V106A+F227L,1,15.083799,3.707943962330575,SER105-DOR
V106A+F227L,1,15.132758,3.714916052289286,SER105-DOR
V106A+F227L,1,15.137337,3.7155681325997687,SER105-DOR
V106A+F227L,1,15.228535,3.7285553394474267,SER105-DOR
V106A+F227L,1,15.230461,3.728829614764743,SER105-DOR
V106A+F227L,1,15.320334,3.741628132725878,SER105-DOR
V106A+F227L,1,15.336513,3.7165549228849932,SER105-DOR
V106A+F227L,1,15.380836,3.6478646751427948,SER105-DOR
V106A+F227L,1,15.412011,3.599550741668911,SER105-DOR
V106A+F227L,1,15.430862,3.5703361158496265,SER105-DOR
V106A+F227L,1,15.535688,3.407880417683354,SER105-DOR
V106A+F227L,1,15.577889,3.342478771924527,SER105-DOR
V106A+F227L,1,15.595487,3.3152060020360454,SER105-DOR
V106A+F227L,1,15.598886,3.3099389191822,SER105-DOR
V106A+F227L,1,15.628914,3.34635473438559,SER105-DOR
V106A+F227L,1,15.631263,3.3492034339297745,SER105-DOR
V106A+F227L,1,15.642458,3.3627799309059943,SER105-DOR
V106A+F227L,1,15.734864,3.4748433323874277,SER105-DOR
V106A+F227L,1,15.778964,3.5283246648261355,SER105-DOR
V106A+F227L,1,15.831663,3.592234250726078,SER105-DOR
V106A+F227L,1,15.876992,3.647206026647033,SER105-DOR
V106A+F227L,1,15.877437,3.647745690885928,SER105-DOR
V106A+F227L,1,15.934039,3.5691840171298503,SER105-DOR
V106A+F227L,1,15.96244,3.5297639583225244,SER105-DOR
V106A+F227L,1,16.032064,3.4331271436187776,SER105-DOR
V106A+F227L,1,16.080402,3.366034900295355,SER105-DOR
V106A+F227L,1,16.12507,3.30403654858923,SER105-DOR
V106A+F227L,1,16.133214,3.292732828335479,SER105-DOR
V106A+F227L,1,16.145916,3.2751026890104313,SER105-DOR
V106A+F227L,1,16.155989,3.261121966737219,SER105-DOR
V106A+F227L,1,16.201117,3.3300107298575243,SER105-DOR
V106A+F227L,1,16.232465,3.3778640569780594,SER105-DOR
V106A+F227L,1,16.329393,3.525826520010436,SER105-DOR
V106A+F227L,1,16.33239,3.5304014983624925,SER105-DOR
V106A+F227L,1,16.373148,3.5926193721272845,SER105-DOR
V106A+F227L,1,16.432866,3.683780051883059,SER105-DOR
V106A+F227L,1,16.43454,3.686335445196816,SER105-DOR
V106A+F227L,1,16.512869,3.5672396327875835,SER105-DOR
V106A+F227L,1,16.531565,3.538812900361967,SER105-DOR
V106A+F227L,1,16.582915,3.4607366963581567,SER105-DOR
V106A+F227L,1,16.621226,3.4024859183330345,SER105-DOR
