mutation,replicate,time_ns,metric_value,metric
V106A,1,5.013928,4.3409654673685845,SER105-DOR
V106A,1,5.027933,4.355588886536493,SER105-DOR
V106A,1,5.210421,4.232266105047159,SER105-DOR
V106A,1,5.292479,4.176812481776304,SER105-DOR
V106A,1,5.410822,4.096837974248181,SER105-DOR
V106A,1,5.571031,3.9885710224506665,SER105-DOR
V106A,1,5.586592,3.978055121116028,SER105-DOR
V106A,1,5.611222,3.9799017219048025,SER105-DOR
V106A,1,5.811623,3.9949276066582917,SER105-DOR
V106A,1,5.849582,3.997773737961817,SER105-DOR
V106A,1,6.012024,4.009953491411781,SER105-DOR
V106A,1,6.128134,4.0186593136318685,SER105-DOR
V106A,1,6.145251,4.0199427307272195,SER105-DOR
V106A,1,6.212425,3.9402650711153147,SER105-DOR
V106A,1,6.406685,3.709844382612668,SER105-DOR
V106A,1,6.412826,3.702560261084332,SER105-DOR
V106A,1,6.613226,3.4648566371991767,SER105-DOR
V106A,1,6.685237,3.3794410899956144,SER105-DOR
V106A,1,6.703911,3.357291431663573,SER105-DOR
V106A,1,6.813627,3.349215563031018,SER105-DOR
V106A,1,6.963788,3.338162658169985,SER105-DOR
V106A,1,7.014028,3.3344646411068437,SER105-DOR
V106A,1,7.214429,3.31971371918267,SER105-DOR
V106A,1,7.24234,3.3176592734372616,SER105-DOR
V106A,1,7.26257,3.3161705871246827,SER105-DOR
V106A,1,7.41483,3.653688986265327,SER105-DOR
V106A,1,7.520891,3.8887969524498516,SER105-DOR
V106A,1,7.61523,4.097920479683068,SER105-DOR
V106A,1,7.799443,4.5062698614044345,SER105-DOR
V106A,1,7.815631,4.542154189824825,SER105-DOR
V106A,1,7.821229,4.55456341088347,SER105-DOR
V106A,1,8.016032,4.152991138469849,SER105-DOR
V106A,1,8.077994,4.025260895755499,SER105-DOR
V106A,1,8.216433,3.7398787733073604,SER105-DOR
V106A,1,8.356546,3.4510458192801288,SER105-DOR
V106A,1,8.379888,3.4029279514669812,SER105-DOR
V106A,1,8.416834,3.4394936337512685,SER105-DOR
V106A,1,8.617234,3.637835178018923,SER105-DOR
V106A,1,8.635097,3.6555146940132,SER105-DOR
V106A,1,8.817635,3.836177712014842,SER105-DOR
V106A,1,8.913649,3.93120548163218,SER105-DOR
V106A,1,8.938547,3.955847735969386,SER105-DOR
V106A,1,9.018036,3.920454016780176,SER105-DOR
V106A,1,9.192201,3.8429028011955757,SER105-DOR
V106A,1,9.218437,3.8312205820810723,SER105-DOR
V106A,1,9.418838,3.7419871473819684,SER105-DOR
V106A,1,9.470752,3.718871172267227,SER105-DOR
V106A,1,9.497207,3.7070916912825655,SER105-DOR
V106A,1,9.619238,3.7571183860034516,SER105-DOR
V106A,1,9.749304,3.8104390346547516,SER105-DOR
V106A,1,9.819639,3.839272917628697,SER105-DOR
V106A,1,10.02004,3.921427449253941,SER105-DOR
V106A,1,10.027855,3.924631214028824,SER105-DOR
V106A,1,10.055866,3.9361142568324365,SER105-DOR
V106A,1,10.220441,3.821675119955735,SER105-DOR
V106A,1,10.306407,3.7618976638369888,SER105-DOR
V106A,1,10.420842,3.682323958058557,SER105-DOR
V106A,1,10.584958,3.568203992160597,SER105-DOR
V106A,1,10.614525,3.5476442354537245,SER105-DOR
V106A,1,10.621242,3.5612416273171243,SER105-DOR
V106A,1,10.821643,3.96692973951313,SER105-DOR
V106A,1,10.86351,4.051684527130508,SER105-DOR
V106A,1,11.022044,4.372617851709136,SER105-DOR
V106A,1,11.142061,4.6155780672840505,SER105-DOR
V106A,1,11.173184,4.678582898177489,SER105-DOR
V106A,1,11.222445,4.626252719508051,SER105-DOR
V106A,1,11.420613,4.415733534955478,SER105-DOR
V106A,1,11.422846,4.4133613591293805,SER105-DOR
V106A,1,11.623246,4.200471061077547,SER105-DOR
V106A,1,11.699164,4.119821332297611,SER105-DOR
V106A,1,11.731844,4.0851055899093645,SER105-DOR
V106A,1,11.823647,4.225127122490311,SER105-DOR
V106A,1,11.977716,4.460119197947693,SER105-DOR
V106A,1,12.024048,4.530786579705812,SER105-DOR
V106A,1,12.224449,4.836446036921312,SER105-DOR
V106A,1,12.256267,4.8849760971988685,SER105-DOR
V106A,1,12.290503,4.937193244335269,SER105-DOR
V106A,1,12.42485,4.530189224619864,SER105-DOR
V106A,1,12.534819,4.197038316567702,SER105-DOR
V106A,1,12.625251,3.9230747184903096,SER105-DOR
V106A,1,12.81337,3.353168511542314,SER105-DOR
V106A,1,12.825651,3.3159632418591443,SER105-DOR
V106A,1,12.849162,3.2447367052968947,SER105-DOR
V106A,1,13.026052,3.500921373676207,SER105-DOR
V106A,1,13.091922,3.5963190072433022,SER105-DOR
V106A,1,13.226453,3.791156399704434,SER105-DOR
V106A,1,13.370474,3.999737887239983,SER105-DOR
V106A,1,13.407821,4.05382647720249,SER105-DOR
V106A,1,13.426854,4.066123290450002,SER105-DOR
V106A,1,13.627255,4.195596145438433,SER105-DOR
V106A,1,13.649025,4.209661065539122,SER105-DOR
V106A,1,13.827655,4.325068354357958,SER105-DOR
V106A,1,13.927577,4.389624851661634,SER105-DOR
V106A,1,13.96648,4.414758870342255,SER105-DOR
V106A,1,14.028056,4.3629001953878594,SER105-DOR
V106A,1,14.206128,4.212927861836205,SER105-DOR
V106A,1,14.228457,4.194122366104843,SER105-DOR
V106A,1,14.428858,4.0253445368218275,SER105-DOR
V106A,1,14.48468,3.9783312185936914,SER105-DOR
V106A,1,14.52514,3.944256299344016,SER105-DOR
V106A,1,14.629259,4.016341656545527,SER105-DOR
V106A,1,14.763231,4.109095327585404,SER105-DOR
V106A,1,14.829659,4.1550858394821955,SER105-DOR
V106A,1,15.03006,4.293830714755107,SER105-DOR
V106A,1,15.041783,4.301946972522405,SER105-DOR
V106A,1,15.083799,4.331036011687168,SER105-DOR
V106A,1,15.230461,4.232072018727316,SER105-DOR
V106A,1,15.320334,4.171427878191384,SER105-DOR
V106A,1,15.430862,4.096846240044718,SER105-DOR
V106A,1,15.598886,3.9834676828650366,SER105-DOR
V106A,1,15.631263,3.9616204613621173,SER105-DOR
V106A,1,15.642458,3.954066344404859,SER105-DOR
V106A,1,15.831663,4.187124895365184,SER105-DOR
V106A,1,15.877437,4.243508346581995,SER105-DOR
V106A,1,16.032064,4.433974635551758,SER105-DOR
V106A,1,16.155989,4.586622846152615,SER105-DOR
V106A,1,16.201117,4.642210568145716,SER105-DOR
V106A,1,16.232465,4.588071109519465,SER105-DOR
V106A,1,16.432866,4.241963208949367,SER105-DOR
V106A,1,16.43454,4.23907208253007,SER105-DOR
V106A,1,16.633267,3.8958553083792697,SER105-DOR
V106A,1,16.713092,3.7579914096811198,SER105-DOR
V106A,1,16.759777,3.677364597462466,SER105-DOR
V106A,1,16.833667,3.830877910755849,SER105-DOR
V106A,1,16.991643,4.159087670951223,SER105-DOR
V106A,1,17.034068,4.247229534755149,SER105-DOR
V106A,1,17.234469,4.663581158754443,SER105-DOR
V106A,1,17.270195,4.737805230086417,SER105-DOR
V106A,1,17.318436,4.8380293938284,SER105-DOR
V106A,1,17.43487,4.616528789464064,SER105-DOR
V106A,1,17.548747,4.399892546414811,SER105-DOR
V106A,1,17.635271,4.235291843080564,SER105-DOR
V106A,1,17.827298,3.8699853470891044,SER105-DOR
V106A,1,17.835671,3.854056799067538,SER105-DOR
V106A,1,17.877095,3.7752530812429086,SER105-DOR
V106A,1,18.036072,3.9104975402675453,SER105-DOR
V106A,1,18.10585,3.9698588809760817,SER105-DOR
V106A,1,18.236473,4.08098210616699,SER105-DOR
V106A,1,18.384401,4.206826991493776,SER105-DOR
V106A,1,18.435754,4.250513868867811,SER105-DOR
V106A,1,18.436874,4.251261339724931,SER105-DOR
V106A,1,18.637275,4.384999667854666,SER105-DOR
V106A,1,18.662953,4.402135973510405,SER105-DOR
V106A,1,18.837675,4.518737328630807,SER105-DOR
V106A,1,18.941504,4.588027985221252,SER105-DOR
V106A,1,18.994413,4.6233369966683835,SER105-DOR
V106A,1,19.038076,4.586494416645048,SER105-DOR
V106A,1,19.220056,4.432938205116272,SER105-DOR
V106A,1,19.238477,4.417394414740562,SER105-DOR
V106A,1,19.438878,4.248294412836075,SER105-DOR
V106A,1,19.498607,4.197894594403267,SER105-DOR
V106A,1,19.553073,4.151936057299948,SER105-DOR
V106A,1,19.639279,4.152643162455607,SER105-DOR
V106A,1,19.777159,4.153774123860407,SER105-DOR
V106A,1,19.839679,4.15428694447999,SER105-DOR
V106A,1,20.04008,4.155930734706879,SER105-DOR
V106A,1,20.05571,4.156058939861775,SER105-DOR
V106A,1,20.111732,4.156518407243909,SER105-DOR
V106A,1,20.240481,4.1136558770031515,SER105-DOR
V106A,1,20.334262,4.082434733937897,SER105-DOR
V106A,1,20.440882,4.046939289512935,SER105-DOR
V106A,1,20.612813,3.9897008046561693,SER105-DOR
V106A,1,20.641283,3.9802227020227163,SER105-DOR
V106A,1,20.670391,3.970532199337275,SER105-DOR
V106A,1,20.841683,4.140263416693471,SER105-DOR
V106A,1,20.891365,4.189492746623505,SER105-DOR
V106A,1,21.042084,4.338838493125753,SER105-DOR
V106A,1,21.169916,4.465505771085902,SER105-DOR
V106A,1,21.22905,4.52410098053968,SER105-DOR
V106A,1,21.242485,4.513863622811295,SER105-DOR
V106A,1,21.442886,4.3611524318338475,SER105-DOR
V106A,1,21.448468,4.356898791043454,SER105-DOR
V106A,1,21.643287,4.208441240856403,SER105-DOR
V106A,1,21.727019,4.144635104944291,SER105-DOR
V106A,1,21.787709,4.098387620248999,SER105-DOR
V106A,1,21.843687,4.0757327784161115,SER105-DOR
V106A,1,22.005571,4.010217260631735,SER105-DOR
V106A,1,22.044088,3.9946291778162575,SER105-DOR
V106A,1,22.244489,3.9135255772164026,SER105-DOR
V106A,1,22.284123,3.8974854371663303,SER105-DOR
V106A,1,22.346369,3.8722944394199725,SER105-DOR
V106A,1,22.44489,3.95938986473787,SER105-DOR
V106A,1,22.562674,4.063514341505696,SER105-DOR
V106A,1,22.645291,4.13655016892816,SER105-DOR
V106A,1,22.841226,4.309762399413659,SER105-DOR
V106A,1,22.845691,4.313709589089407,SER105-DOR
V106A,1,22.905028,4.36616506336038,SER105-DOR
V106A,1,23.046092,4.160431867026342,SER105-DOR
V106A,1,23.119777,4.0529668116481234,SER105-DOR
V106A,1,23.246493,3.868159293736649,SER105-DOR
V106A,1,23.398329,3.6467157957600236,SER105-DOR
V106A,1,23.446894,3.575886720446956,SER105-DOR
V106A,1,23.463687,3.551395159410565,SER105-DOR
V106A,1,23.647295,3.628686826528454,SER105-DOR
V106A,1,23.67688,3.64114098080597,SER105-DOR
V106A,1,23.847695,3.713047567350293,SER105-DOR
V106A,1,23.955432,3.758400726701202,SER105-DOR
V106A,1,24.022346,3.786568963284797,SER105-DOR
V106A,1,24.048096,3.7947676075714876,SER105-DOR
V106A,1,24.233983,3.853952631279757,SER105-DOR
V106A,1,24.248497,3.8585737797952633,SER105-DOR
V106A,1,24.448898,3.9223799520190386,SER105-DOR
V106A,1,24.512535,3.9426414945353154,SER105-DOR
V106A,1,24.581006,3.9644415678557055,SER105-DOR
V106A,1,24.649299,3.8906259779319967,SER105-DOR
V106A,1,24.791086,3.737373213395179,SER105-DOR
V106A,1,24.849699,3.67402040751173,SER105-DOR
V106A,1,25.0501,3.457413756225346,SER105-DOR
V106A,1,25.069638,3.4362957939754892,SER105-DOR
V106A,1,25.139665,3.3606058633103704,SER105-DOR
V106A,1,25.250501,3.173414793226553,SER105-DOR
V106A,1,25.348189,3.0084293980990817,SER105-DOR
V106A,1,25.450902,2.834957273685363,SER105-DOR
V106A,1,25.626741,2.5379825491151093,SER105-DOR
V106A,1,25.651303,2.496499754144173,SER105-DOR
V106A,1,25.698324,2.4170859237423956,SER105-DOR
V106A,1,25.851703,2.683149532715883,SER105-DOR
V106A,1,25.905292,2.776109369728034,SER105-DOR
V106A,1,26.052104,3.0307814030077775,SER105-DOR
V106A,1,26.183844,3.25930831950148,SER105-DOR
V106A,1,26.252505,3.3784132732996714,SER105-DOR
V106A,1,26.256983,3.3861811762301355,SER105-DOR
V106A,1,26.452906,3.3623283286844585,SER105-DOR
V106A,1,26.462396,3.3611729372533894,SER105-DOR
V106A,1,26.653307,3.3379298462632008,SER105-DOR
V106A,1,26.740947,3.3272598246595213,SER105-DOR
V106A,1,26.815642,3.318165834886736,SER105-DOR
V106A,1,26.853707,3.316798277604358,SER105-DOR
V106A,1,27.019499,3.310842056960819,SER105-DOR
V106A,1,27.054108,3.309598698775549,SER105-DOR
V106A,1,27.254509,3.3023991199467395,SER105-DOR
V106A,1,27.29805,3.300834871955037,SER105-DOR
V106A,1,27.374302,3.2980955002202035,SER105-DOR
V106A,1,27.45491,3.3069303692097667,SER105-DOR
V106A,1,27.576602,3.320268162940884,SER105-DOR
V106A,1,27.655311,3.328894896060419,SER105-DOR
V106A,1,27.855153,3.3507981549008847,SER105-DOR
V106A,1,27.855711,3.350859313308191,SER105-DOR
V106A,1,27.932961,3.3593261006751205,SER105-DOR
V106A,1,28.056112,3.3320423639725494,SER105-DOR
V106A,1,28.133705,3.314851866274905,SER105-DOR
V106A,1,28.256513,3.287644120199198,SER105-DOR
V106A,1,28.412256,3.2531397231153867,SER105-DOR
V106A,1,28.456914,3.2432458764258474,SER105-DOR
V106A,1,28.49162,3.2355568656504623,SER105-DOR
V106A,1,28.657315,3.221167707546413,SER105-DOR
V106A,1,28.690808,3.218259137171459,SER105-DOR
V106A,1,28.857715,3.2037647426540254,SER105-DOR
V106A,1,28.969359,3.1940694501767513,SER105-DOR
V106A,1,29.050279,3.187042264951742,SER105-DOR
V106A,1,29.058116,3.1929487390341853,SER105-DOR
V106A,1,29.247911,3.3359973330359676,SER105-DOR
V106A,1,29.258517,3.3439910809639075,SER105-DOR
V106A,1,29.458918,3.495033422893627,SER105-DOR
V106A,1,29.526462,3.5459413721718276,SER105-DOR
V106A,1,29.608939,3.608103814752165,SER105-DOR
V106A,1,29.659319,3.5885310770568046,SER105-DOR
V106A,1,29.805014,3.5319282581102884,SER105-DOR
V106A,1,29.859719,3.5106752486695454,SER105-DOR
V106A,1,30.06012,3.4328190317801464,SER105-DOR
V106A,1,30.083565,3.423710599162685,SER105-DOR
V106A,1,30.167598,3.391063744304243,SER105-DOR
V106A,1,30.260521,3.412496315780466,SER105-DOR
V106A,1,30.362117,3.435929303648899,SER105-DOR
V106A,1,30.460922,3.458718550925765,SER105-DOR
V106A,1,30.640669,3.500176967304237,SER105-DOR
V106A,1,30.661323,3.5049407860710646,SER105-DOR
V106A,1,30.726257,3.519917726057265,SER105-DOR
V106A,1,30.861723,3.516204010098388,SER105-DOR
V106A,1,30.91922,3.5146277656792164,SER105-DOR
V106A,1,31.062124,3.5107101415861797,SER105-DOR
V106A,1,31.197772,3.506991436210737,SER105-DOR
V106A,1,31.262525,3.5052162730739713,SER105-DOR
V106A,1,31.284916,3.5046024377644827,SER105-DOR
V106A,1,31.462926,3.464672080680842,SER105-DOR
V106A,1,31.476323,3.461666926339099,SER105-DOR
V106A,1,31.663327,3.41971903632467,SER105-DOR
V106A,1,31.754875,3.3991834037443995,SER105-DOR
V106A,1,31.843575,3.379286621620595,SER105-DOR
V106A,1,31.863727,3.3908475829851663,SER105-DOR
V106A,1,32.033426,3.488204685216995,SER105-DOR
V106A,1,32.064128,3.505818564808044,SER105-DOR
V106A,1,32.264529,3.6207895466309274,SER105-DOR
V106A,1,32.311978,3.6480112576828376,SER105-DOR
V106A,1,32.402235,3.6997919673756243,SER105-DOR
V106A,1,32.46493,3.7099977025974042,SER105-DOR
V106A,1,32.590529,3.7304431948714325,SER105-DOR
V106A,1,32.665331,3.7426197545023374,SER105-DOR
V106A,1,32.865731,3.7752416436233918,SER105-DOR
V106A,1,32.869081,3.7757869696141886,SER105-DOR
V106A,1,32.960894,3.7907324988691697,SER105-DOR
V106A,1,33.066132,3.701415142645567,SER105-DOR
V106A,1,33.147632,3.6322446478411856,SER105-DOR
V106A,1,33.266533,3.531331261304548,SER105-DOR
V106A,1,33.426184,3.395832627365723,SER105-DOR
V106A,1,33.466934,3.361247379963529,SER105-DOR
V106A,1,33.519553,3.316588701851728,SER105-DOR
V106A,1,33.667335,3.3245979342085006,SER105-DOR
V106A,1,33.704735,3.326624891095269,SER105-DOR
V106A,1,33.867735,3.335458954532254,SER105-DOR
V106A,1,33.983287,3.341721492558453,SER105-DOR
V106A,1,34.068136,3.3463200290527157,SER105-DOR
V106A,1,34.078212,3.3468661150845627,SER105-DOR
V106A,1,34.261838,3.397949352664261,SER105-DOR
V106A,1,34.268537,3.399812961545679,SER105-DOR
V106A,1,34.468938,3.45556293668297,SER105-DOR
V106A,1,34.54039,3.4754403186496754,SER105-DOR
V106A,1,34.636872,3.502281334966433,SER105-DOR
V106A,1,34.669339,3.5434141223670266,SER105-DOR
V106A,1,34.818942,3.7329477532380717,SER105-DOR
V106A,1,34.869739,3.797303012473228,SER105-DOR
V106A,1,35.07014,4.051193169490055,SER105-DOR
V106A,1,35.097493,4.085846975932542,SER105-DOR
V106A,1,35.195531,4.210051869936338,SER105-DOR
V106A,1,35.270541,4.170741276713649,SER105-DOR
V106A,1,35.376045,4.11544965123216,SER105-DOR
V106A,1,35.470942,4.065716850738176,SER105-DOR
V106A,1,35.654596,3.969469047942286,SER105-DOR
V106A,1,35.671343,3.960692424762703,SER105-DOR
V106A,1,35.75419,3.917274675898526,SER105-DOR
V106A,1,35.871743,3.8381195452008288,SER105-DOR
V106A,1,35.933148,3.7967720610830935,SER105-DOR
V106A,1,36.072144,3.703178137095982,SER105-DOR
V106A,1,36.211699,3.6092078065683295,SER105-DOR
V106A,1,36.272545,3.5682367289911356,SER105-DOR
V106A,1,36.312849,3.541097750082559,SER105-DOR
V106A,1,36.472946,3.5672703305452114,SER105-DOR
V106A,1,36.490251,3.5700993582663183,SER105-DOR
V106A,1,36.673347,3.6000319592269543,SER105-DOR
V106A,1,36.768802,3.615636977494407,SER105-DOR
V106A,1,36.871508,3.6324273918904777,SER105-DOR
V106A,1,36.873747,3.6319409105551004,SER105-DOR
V106A,1,37.047354,3.5942090298823834,SER105-DOR
V106A,1,37.074148,3.5883856010416983,SER105-DOR
V106A,1,37.274549,3.5448302915282963,SER105-DOR
V106A,1,37.325905,3.533668538466334,SER105-DOR
V106A,1,37.430168,3.5110086725091416,SER105-DOR
V106A,1,37.47495,3.583185143845441,SER105-DOR
V106A,1,37.604457,3.791915398710127,SER105-DOR
V106A,1,37.675351,3.9061773512561513,SER105-DOR
V106A,1,37.875752,4.229169558666862,SER105-DOR
V106A,1,37.883008,4.240864268059387,SER105-DOR
V106A,1,37.988827,4.411415217605802,SER105-DOR
V106A,1,38.076152,4.2412111403755866,SER105-DOR
V106A,1,38.16156,4.074743464130772,SER105-DOR
V106A,1,38.276553,3.850612030372582,SER105-DOR
V106A,1,38.440111,3.5318231558965447,SER105-DOR
V106A,1,38.476954,3.4600129203695777,SER105-DOR
V106A,1,38.547486,3.322539871698503,SER105-DOR
V106A,1,38.677355,3.5986056083243914,SER105-DOR
V106A,1,38.718663,3.686415086264723,SER105-DOR
V106A,1,38.877756,4.024603167846033,SER105-DOR
V106A,1,38.997214,4.278538110612471,SER105-DOR
V106A,1,39.078156,4.450598601641962,SER105-DOR
V106A,1,39.106145,4.510095538750312,SER105-DOR
V106A,1,39.275766,4.1988766300805445,SER105-DOR
V106A,1,39.278557,4.193755714905006,SER105-DOR
V106A,1,39.478958,3.8260607947715313,SER105-DOR
V106A,1,39.554318,3.687790580644556,SER105-DOR
V106A,1,39.664804,3.4850713280167493,SER105-DOR
V106A,1,39.679359,3.4950963301184186,SER105-DOR
V106A,1,39.832869,3.6008414260604424,SER105-DOR
V106A,1,39.87976,3.6331422096824655,SER105-DOR
V106A,1,40.08016,3.771187400398257,SER105-DOR
V106A,1,40.111421,3.792721485762361,SER105-DOR
V106A,1,40.223464,3.8699018251535025,SER105-DOR
V106A,1,40.280561,3.8570589228714365,SER105-DOR
V106A,1,40.389972,3.8324489647023,SER105-DOR
V106A,1,40.480962,3.8119824659607695,SER105-DOR
V106A,1,40.668524,3.769793901976166,SER105-DOR
V106A,1,40.681363,3.7669060090501025,SER105-DOR
V106A,1,40.782123,3.7442420285521045,SER105-DOR
V106A,1,40.881764,3.8236173487053566,SER105-DOR
V106A,1,40.947075,3.875644943114578,SER105-DOR
V106A,1,41.082164,3.9832586023932173,SER105-DOR
V106A,1,41.225627,4.097543099288536,SER105-DOR
V106A,1,41.282565,4.142900652694118,SER105-DOR
V106A,1,41.340782,4.1892770741808745,SER105-DOR
V106A,1,41.482966,4.101048877344131,SER105-DOR
V106A,1,41.504178,4.0878863540935475,SER105-DOR
V106A,1,41.683367,3.976695548005104,SER105-DOR
V106A,1,41.78273,3.9150385709285707,SER105-DOR
V106A,1,41.883768,3.8523422186660716,SER105-DOR
V106A,1,41.899441,3.842616769537921,SER105-DOR
V106A,1,42.061281,3.846669272321279,SER105-DOR
V106A,1,42.084168,3.8472423980396844,SER105-DOR
V106A,1,42.284569,3.8522607476308988,SER105-DOR
V106A,1,42.339833,3.8536446432791687,SER105-DOR
V106A,1,42.458101,3.8566061386783246,SER105-DOR
V106A,1,42.48497,3.850130743720175,SER105-DOR
V106A,1,42.618384,3.817978138749886,SER105-DOR
V106A,1,42.685371,3.801834356619488,SER105-DOR
V106A,1,42.885772,3.7535379695188036,SER105-DOR
V106A,1,42.896936,3.7508474596631056,SER105-DOR
V106A,1,43.01676,3.7219702938535684,SER105-DOR
V106A,1,43.086172,3.787984291822109,SER105-DOR
V106A,1,43.175487,3.872926956326231,SER105-DOR
V106A,1,43.286573,3.9785748411059996,SER105-DOR
V106A,1,43.454039,4.137842693693447,SER105-DOR
V106A,1,43.486974,4.169165390389891,SER105-DOR
V106A,1,43.575419,4.253280638346443,SER105-DOR
V106A,1,43.687375,4.227188510651587,SER105-DOR
V106A,1,43.732591,4.216650606065406,SER105-DOR
V106A,1,43.887776,4.180483658011473,SER105-DOR
V106A,1,44.011142,4.151732350129775,SER105-DOR
V106A,1,44.088176,4.133779038428344,SER105-DOR
V106A,1,44.134078,4.123081256751173,SER105-DOR
V106A,1,44.288577,3.924061735085648,SER105-DOR
V106A,1,44.289694,3.922622858096826,SER105-DOR
V106A,1,44.488978,3.6659127758764,SER105-DOR
V106A,1,44.568245,3.563804036151362,SER105-DOR
V106A,1,44.689379,3.4077638166671615,SER105-DOR
V106A,1,44.692737,3.403438168566482,SER105-DOR
V106A,1,44.846797,3.6042119402959396,SER105-DOR
V106A,1,44.88978,3.6602284724569367,SER105-DOR
V106A,1,45.09018,3.9213948183393468,SER105-DOR
V106A,1,45.125348,3.967226644946105,SER105-DOR
V106A,1,45.251397,4.131496442648068,SER105-DOR
V106A,1,45.290581,4.132966553402157,SER105-DOR
V106A,1,45.4039,4.137218071382523,SER105-DOR
V106A,1,45.490982,4.14048522595295,SER105-DOR
V106A,1,45.682451,4.147668786487217,SER105-DOR
V106A,1,45.691383,4.148003898503743,SER105-DOR
V106A,1,45.810056,4.152456317658999,SER105-DOR
V106A,1,45.891784,4.173235829389955,SER105-DOR
V106A,1,45.961003,4.190834902198601,SER105-DOR
V106A,1,46.092184,4.224187940672304,SER105-DOR
V106A,1,46.239554,4.2616570656208035,SER105-DOR
V106A,1,46.292585,4.275140306206704,SER105-DOR
V106A,1,46.368715,4.294496514948845,SER105-DOR
V106A,1,46.492986,4.2223699880835515,SER105-DOR
V106A,1,46.518106,4.207790399025629,SER105-DOR
V106A,1,46.693387,4.106057717908524,SER105-DOR
V106A,1,46.796657,4.046120052223346,SER105-DOR
V106A,1,46.893788,3.9897454477334957,SER105-DOR
V106A,1,46.927374,3.970252212140368,SER105-DOR
V106A,1,47.075209,3.884058652941084,SER105-DOR
V106A,1,47.094188,3.872993157116915,SER105-DOR
V106A,1,47.294589,3.7561515728048316,SER105-DOR
V106A,1,47.35376,3.72165257636604,SER105-DOR
V106A,1,47.486034,3.6445327351240606,SER105-DOR
V106A,1,47.49499,3.6588838325997206,SER105-DOR
V106A,1,47.632312,3.878928652558578,SER105-DOR
V106A,1,47.695391,3.9800064638210517,SER105-DOR
V106A,1,47.895792,4.301129095042383,SER105-DOR
V106A,1,47.910864,4.325280473018375,SER105-DOR
V106A,1,48.044693,4.539727423162621,SER105-DOR
V106A,1,48.096192,4.487815905552366,SER105-DOR
V106A,1,48.189415,4.393846170097688,SER105-DOR
V106A,1,48.296593,4.285809652215164,SER105-DOR
V106A,1,48.467967,4.113062911133983,SER105-DOR
V106A,1,48.496994,4.083803398877962,SER105-DOR
V106A,1,48.603352,3.976593531231692,SER105-DOR
V106A,1,48.697395,4.054063059661867,SER105-DOR
V106A,1,48.746518,4.094528970416263,SER105-DOR
V106A,1,48.897796,4.219146808233645,SER105-DOR
V106A,1,49.02507,4.323990940826419,SER105-DOR
V106A,1,49.098196,4.384229733038334,SER105-DOR
