#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
214000,-2714909.4300541077,300.0877052179351,2022.1770896431578,1.0151923645574257,59.5
216000,-2714346.957118528,300.1723538731376,2022.543115782436,1.0150086419267812,59.5
218000,-2716502.9322830383,300.6589166229766,2021.4977580180098,1.0155335236193723,59.5
220000,-2715281.876376232,300.8457258617022,2019.6640826543346,1.016455537740057,59.5
222000,-2714441.1504098848,300.9021117058253,2022.180431285838,1.0151906869573057,59.5
224000,-2715089.5781925283,299.57418975428783,2022.5664457670725,1.0149969339623424,59.5
226000,-2716308.9771721326,300.53064860329397,2022.960609928507,1.0147991666833502,59.5
228000,-2715135.7376514897,300.5576808118545,2021.846057628604,1.0153585795728228,59.5
230000,-2714615.0920248628,301.31882014662045,2022.9986654258628,1.0147800768600774,59.4
232000,-2715035.296314886,300.5110452397735,2024.8557969153828,1.013849353774243,59.4
234000,-2716037.8971961923,300.01796869285903,2020.8430970975478,1.015862510126186,59.4
236000,-2717146.4024352543,299.9103443175671,2022.753675398048,1.0149029840643897,59.4
238000,-2715177.3641671,300.033468786193,2021.400033900462,1.0155826193529094,59.4
240000,-2714479.0503645036,299.3231001094707,2020.2436452270276,1.0161639394529534,59.4
242000,-2713681.164339468,299.5075423257573,2024.6356799456426,1.0139595787642184,59.4
244000,-2715500.385763582,300.05770950379605,2021.1595739880568,1.0157034445024091,59.3
246000,-2715251.6481042244,300.87584429204804,2026.178498644342,1.0131875067089233,59.3
248000,-2714253.277209239,299.69210984269813,2021.8113153766935,1.015376027216568,59.3
250000,-2714968.6477717906,299.63680115705984,2017.2160843683023,1.0176890602335062,59.3
252000,-2714795.850316966,300.75022250563825,2018.9174464514988,1.016831443403948,59.3
254000,-2714423.504113922,300.1476544187288,2018.7682413124182,1.016906596397655,59.2
256000,-2715832.2937457003,300.51421673104073,2018.1277762801983,1.0172293178445728,59.2
258000,-2715429.762461299,299.6612020430403,2020.1318799895655,1.0162201594478548,59.2
260000,-2713431.3849257324,300.3143944638631,2021.5796929105575,1.0154923639112352,59.2
262000,-2718069.5403214917,300.15539784315985,2019.0964695272105,1.0167412861008052,59.2
264000,-2715517.6335972752,300.2342215719363,2016.2090758326108,1.0181973515524072,59.2
266000,-2715814.9113242477,300.5479051093395,2022.0508171573842,1.015255761017259,59.2
268000,-2715502.811660921,300.8613909777453,2019.1009622817394,1.0167390237230916,59.1
270000,-2714054.138030801,301.1471626080244,2020.921529042637,1.0158230845119465,59.1
272000,-2714561.069723934,299.59594957692,2022.2418115302203,1.0151598733067797,59.1
274000,-2714029.554582771,300.1712010486601,2022.9912365493508,1.0147838033596002,59.1
276000,-2712924.4122118577,299.839728755657,2022.8562779106464,1.0148515065583772,59.1
278000,-2716259.3546597604,300.04791221904026,2020.9576836352846,1.0158049116080208,59.1
280000,-2716094.376909241,299.5274962173933,2016.896836769818,1.0178501467018668,59.1
282000,-2718236.2136236317,298.82863363254415,2018.9561818743807,1.0168119346120716,59
284000,-2717624.446993785,300.4631940449729,2021.3945352573974,1.0155853819636858,59
286000,-2714064.3919171467,300.8035943710692,2017.4817744182335,1.0175550367887067,59
288000,-2718728.2811089773,300.2391523608784,2018.2404742263614,1.0171725160628415,59
290000,-2713541.179419074,300.92658748397565,2021.5107437207066,1.015527000074317,59
292000,-2714142.6232453976,300.17724569000154,2021.7506009569797,1.0154065195860296,58.9
294000,-2716507.404529836,299.199264854474,2023.4421686870307,1.0145576547516424,58.9
296000,-2713446.136278888,299.72050615180535,2026.1286936394645,1.0132124122388002,58.9
298000,-2715540.3025104217,300.03946083246376,2019.5620463250527,1.0165068931277947,58.9
300000,-2719921.2907231376,299.8687956991869,2018.1609907618786,1.0172125764920756,58.9
302000,-2716304.1947133224,299.995610249247,2019.143248675794,1.0167177304210757,58.9
304000,-2714042.24300763,300.640054892952,2018.6966436566495,1.0169426632968923,58.9
306000,-2713963.673611073,299.6341158145692,2022.4591299668627,1.0150507917667175,58.9
308000,-2713695.3271782827,300.5256188413566,2023.5252662157525,1.0145159912076958,58.9
310000,-2715995.7994674034,298.9846975504708,2021.5849975798533,1.015489699244071,58.9
312000,-2718336.724188691,300.3157226453823,2018.4212910446188,1.0170813944031618,58.8
314000,-2716845.96543587,300.8006559147596,2021.2262374465724,1.015669944885601,58.8
316000,-2716975.00374032,300.5471596466113,2020.1332121542307,1.0162194893075982,58.8
318000,-2716117.179129837,299.6996808090384,2020.9779496363994,1.0157947253002113,58.8
320000,-2716447.3069667537,300.0677432747931,2018.8841304442838,1.01684822334847,58.8
322000,-2717442.2330713626,300.76718425870826,2022.9543209870067,1.014802321481522,58.7
324000,-2712902.0495575666,301.00882569824694,2025.4417689552424,1.013556041281607,58.7
326000,-2715076.620128479,300.3413462596486,2021.7086454450928,1.015427591811446,58.7
328000,-2713373.772410637,299.20077916130754,2024.5495760245915,1.0140027023787512,58.7
330000,-2713007.7326831203,299.4416200661058,2022.096093045719,1.015233028859957,58.7
332000,-2713340.0478102677,299.6588611599779,2020.9395016502535,1.0158140505999018,58.6
334000,-2713044.526927622,299.3225119268163,2022.6448784335755,1.0149575751421798,58.6
336000,-2714123.8403477576,300.89961401185894,2023.277810480638,1.0146400709554642,58.6
338000,-2714613.4169187304,301.09715592585155,2021.706267906365,1.0154287859603996,58.6
340000,-2712386.4010030665,299.2263014189554,2022.1564245441182,1.0152027391508565,58.6
342000,-2713982.2275211234,299.80216139587725,2023.5076120040796,1.01452484241238,58.6
344000,-2712720.9151441082,301.1582697382811,2020.1843387203983,1.0161937709550874,58.6
346000,-2715086.9876677524,300.1573202356721,2021.7767233795803,1.0153933999977443,58.5
348000,-2713313.267446233,299.7895859872708,2019.6854860099907,1.0164447659839924,58.5
350000,-2713816.5956257824,300.3423235390818,2021.523561035174,1.0155205612035758,58.5
352000,-2715791.0696450546,299.74610797569454,2022.1246337425168,1.015218699645243,58.5
354000,-2715084.3621812407,299.9793993208362,2020.3475913784011,1.0161116581865406,58.5
356000,-2715444.4999298844,300.97919687486336,2023.8616579235436,1.0143473656667514,58.5
358000,-2715089.254420137,300.14988773724093,2019.2831746272905,1.0166472771049584,58.4
360000,-2713210.918444533,299.7789028483093,2023.0988627146762,1.0147298182126543,58.4
362000,-2712734.161796322,299.5011465493406,2024.2004300478386,1.0141776035193184,58.4
364000,-2716763.0265833735,299.9001826454443,2019.0008127655838,1.0167894575419583,58.4
366000,-2713343.9298289437,300.036064962453,2023.541264498387,1.0145079703613464,58.4
368000,-2713509.836936565,299.9777119029578,2023.293297169171,1.0146323046989487,58.4
370000,-2715856.6612346135,299.95692250872355,2021.9593671497905,1.0153016794212404,58.3
372000,-2716821.8649421073,300.6283110793172,2024.5156030110263,1.0140197181663855,58.3
374000,-2716339.389710592,300.61219203647147,2022.607270065772,1.0149764472674587,58.3
376000,-2714825.3047536947,299.8134419853109,2018.9166503433476,1.0168318443654243,58.3
378000,-2714360.067146145,301.1247844978006,2024.4072790615694,1.0140739773176122,58.3
380000,-2714987.30787245,301.8495177290905,2021.8891075344973,1.0153369606367815,58.3
382000,-2713515.9967282303,299.8105973589453,2024.440253054697,1.014057460125609,58.3
384000,-2715441.7832272165,300.30874069772545,2021.2439460439964,1.0156610463604105,58.3
386000,-2712219.9326009974,300.6049799362304,2024.6892190964968,1.0139327664839262,58.2
388000,-2712102.487271374,301.5325890176596,2025.297785732894,1.0136280973841132,58.2
390000,-2714367.665869219,301.34312981795756,2024.5293643391908,1.0140128255728016,58.2
392000,-2715692.38628022,300.2327978669661,2020.2746806057362,1.0161483291832243,58.2
394000,-2715550.121220894,301.00500798482824,2022.8769158848365,1.014841152750375,58.2
396000,-2714645.8506656643,300.7847496157794,2021.4212173308517,1.0155719765816067,58.2
398000,-2714707.0042753816,301.0779556570878,2020.6034361393442,1.0159830001630856,58.2
400000,-2712945.580363795,300.03519682622294,2021.2289723501547,1.015668570593322,58.2
402000,-2714796.4675587993,300.11063208194827,2018.77441362335,1.0169034872519973,58.2
404000,-2713502.468773501,300.83144097956676,2023.243767051402,1.0146571434545957,58.2
406000,-2715700.705267204,299.69265826110995,2020.4408014368978,1.016064781372812,58.2
408000,-2714055.340926815,301.38205644562174,2022.1052340736255,1.015228439448243,58.2
410000,-2715256.6704904903,299.7773694669591,2020.2975030024272,1.016136850210335,58.1
412000,-2715422.9419492483,301.94320275243393,2019.836589610719,1.0163687259395295,58.1
414000,-2714014.5544280726,300.6113821527713,2021.4659300986327,1.0155495131637091,58.1
416000,-2715324.077245366,301.65664457294076,2021.4056809392573,1.015579782201265,58.1
418000,-2717386.0274562165,301.55931061439566,2019.3058915121267,1.016635839977374,58.1
420000,-2712552.1506881714,299.41436137767744,2021.8838709091472,1.0153395903324545,58.1
422000,-2715543.489725467,301.3968172068283,2021.0815608148991,1.015742650366353,58.1
424000,-2716008.4224953037,300.292675621138,2023.0252340213806,1.014766749650437,58.1
426000,-2715385.7368271444,300.0514906828407,2025.2912567018925,1.0136313650668476,58.1
428000,-2713176.9851212576,301.29450134837447,2023.3855189783987,1.0145860598158245,58.1
430000,-2716381.567920305,300.26154029819395,2016.9337743171295,1.0178315060858842,58.1
432000,-2713619.002540296,300.37713303895043,2020.967323756528,1.015800066164756,58
434000,-2713709.275356792,300.7991494712748,2024.189004370763,1.0141833281160682,58
436000,-2713983.6862607803,300.0602390243156,2020.1775325653562,1.0161971946009039,58
438000,-2718360.3754701186,301.4049273212641,2018.8420943031433,1.0168693960670079,58
440000,-2714717.1966136526,300.558354895875,2021.1478802998854,1.0157093210240977,58
442000,-2711695.8813095763,300.6368892743297,2023.2721324694166,1.0146429183913657,58
444000,-2715161.1541945003,301.03540761857477,2021.7888974251673,1.0153872858848632,58
446000,-2716419.046665024,301.6640499961811,2023.2258469413932,1.0146661304728564,58
448000,-2716343.5704544373,299.7155612970213,2026.2192449603263,1.0131671319847164,58
450000,-2716655.6042157765,301.51035500499853,2023.8324935777482,1.0143619828731771,58
452000,-2716585.99389896,300.69081823221205,2020.6659151591634,1.0159515859537764,58
454000,-2717274.444138963,299.3793607614113,2021.1345209936385,1.0157160346652416,58
456000,-2715721.6976464447,300.6441593185833,2019.1839335556265,1.016697244402938,58
458000,-2713510.727156451,300.1415188392826,2023.1114121184844,1.0147235238216639,58
460000,-2712945.639905546,299.9586227108328,2020.4281074743888,1.016071165113067,57.9
462000,-2713930.7177617215,299.18052422111583,2023.9636169003597,1.0142962670112838,57.9
464000,-2718319.5613706987,300.5110334456732,2021.1207767114713,1.0157229418664058,57.9
466000,-2718395.350891536,301.74667317597056,2018.7904235095734,1.0168954227649951,57.9
468000,-2718672.108864559,301.07505762486966,2022.1473291338777,1.0152073054281285,57.9
470000,-2715290.8091253173,300.26127024691635,2023.731013819404,1.0144128479378485,57.9
472000,-2714950.016369572,300.6548858799317,2023.7094237650228,1.0144236702566531,57.9
474000,-2717269.5794516914,300.3586171226776,2017.6204440908891,1.017485100927245,57.9
476000,-2716876.8844043184,299.5171147959299,2021.5887359725116,1.0154878213649707,57.9
478000,-2717662.4604207333,300.62017905422954,2021.238951272106,1.0156635562048015,57.9
480000,-2717605.6913567185,300.42080233311447,2017.4010443111074,1.0175957561723703,57.8
482000,-2716237.26659712,300.6594808626984,2021.7244850880143,1.0154196362217571,57.8
484000,-2714139.684063917,300.3731430406671,2023.442431660049,1.0145575228965005,57.8
486000,-2716159.794054365,300.67370051893505,2021.5150179360198,1.015524852882228,57.8
488000,-2716830.6637388505,299.3008380601495,2021.3793085465172,1.0155930321978204,57.8
490000,-2713568.292637976,300.473475875175,2023.531158841999,1.0145130368852329,57.8
492000,-2714412.155634349,300.3025699558823,2020.1374577305228,1.0162173535928456,57.8
494000,-2716952.2507143375,300.6803356529306,2021.1288567555725,1.0157188812217133,57.8
496000,-2719203.93452036,300.69390453289884,2020.7705173695722,1.0158989967158367,57.8
498000,-2711905.5752361175,300.8682333919881,2019.4255981332208,1.0165755762858573,57.8
500000,-2714860.9671961796,300.22302615001803,2023.0501020096676,1.0147542758082817,57.8
502000,-2716062.735058438,300.5647835841029,2020.0608848077864,1.016255874576785,57.8
504000,-2717849.0935296416,299.70311915477157,2019.197438432706,1.0166904444877585,57.8
506000,-2715073.5899387766,299.65219397830907,2020.851252469879,1.0158584104988644,57.8
508000,-2714554.751434544,299.3153803845594,2020.3800298884653,1.0160953438556908,57.8
510000,-2713155.8793791924,301.55751565136603,2025.0636823699049,1.0137452757960732,57.8
512000,-2714080.3337435257,302.16184717020167,2023.6907124739696,1.0144330497415854,57.8
514000,-2716284.8833733946,301.2783626327195,2021.0828903858871,1.0157419821592417,57.7
516000,-2715842.6040295437,300.8650287501634,2022.2604781179766,1.0151505028171386,57.7
518000,-2715837.364521075,301.8033902482845,2024.420385370596,1.0140674120967625,57.7
520000,-2714494.38193905,300.71211075259487,2022.3303544459689,1.015115426950656,57.7
522000,-2715228.135339385,300.5684966012464,2020.118480224013,1.016226900196984,57.7
524000,-2716366.7924013324,300.3932573949025,2020.3773515666182,1.0160966908468139,57.7
526000,-2715501.811874574,300.3985037417233,2023.383334711832,1.0145871550736392,57.7
528000,-2715863.8068508934,301.02135893443403,2019.8435004320002,1.0163652484707952,57.7
530000,-2717107.5486768875,300.7349666345601,2019.4570815954469,1.0165597278090326,57.7
532000,-2716697.181861365,299.497159337192,2017.2085122068147,1.0176928804166263,57.7
534000,-2715793.486201534,299.4320763607652,2020.9453371358602,1.015811117433842,57.7
536000,-2717434.7316884454,299.39465800031223,2019.9044919017554,1.0163345590938664,57.7
538000,-2713937.837817503,299.8298000139461,2022.957423499446,1.0148007651280422,57.7
540000,-2715447.1086435653,300.1959774951048,2023.3246881567484,1.0146165631275348,57.7
542000,-2715308.306706451,300.6708281635596,2024.5029631145132,1.0140260491545505,57.7
544000,-2712941.6788821984,300.2159848694025,2021.6637999521263,1.0154501165017171,57.7
546000,-2713937.3060468845,300.37503829035217,2023.3357408962158,1.0146110206501766,57.7
548000,-2715242.5397358276,300.54104821949795,2022.9085435609354,1.014825285959277,57.7
550000,-2715378.7814162783,300.6207857742899,2018.2112444646666,1.0171872477765456,57.7
552000,-2712835.7342000343,300.1677434167429,2023.1037500152595,1.0147273668852657,57.7
554000,-2714554.9034733362,300.62249968430626,2020.1777674265377,1.0161970764601749,57.7
556000,-2716187.5561294965,300.6597225561639,2021.698117549691,1.0154328796016368,57.7
558000,-2714743.6936398447,300.13294716924855,2018.1680498111123,1.0172090185358098,57.7
560000,-2716526.064549567,300.2504985134918,2021.7356753939011,1.0154140158746112,57.7
562000,-2715236.7906915285,300.6443849628942,2019.2281561025395,1.016674978003051,57.6
564000,-2714885.5987358037,300.42471941706356,2021.2082428182941,1.0156789873002936,57.6
566000,-2717304.650650019,300.10173586300164,2017.0895194817044,1.0177529164477477,57.6
568000,-2717146.730704995,299.726852270924,2020.488844012547,1.0160406216902342,57.6
570000,-2715084.7730126344,299.90841765968787,2022.8901635127668,1.0148345066960105,57.6
572000,-2714995.8180429954,301.72000770122935,2018.884824427073,1.0168478738113604,57.6
574000,-2714537.9738057535,300.66921363565405,2022.5010855884373,1.0150297351219515,57.6
576000,-2715532.6214920916,300.6126313746552,2022.6710739911,1.014944430454501,57.6
578000,-2713515.209979454,299.52678423920275,2018.2411943747081,1.0171721531155846,57.6
580000,-2715982.45047424,300.8853746713152,2021.400574810106,1.0155823475916166,57.6
582000,-2717037.058594981,300.8205582525674,2021.8178691911955,1.0153727358290332,57.6
584000,-2715420.2532578353,300.3898282729436,2022.0433233974688,1.01525952358893,57.6
586000,-2717502.723718373,300.1741494501822,2021.738814688473,1.0154124391705954,57.6
588000,-2716753.3560149353,300.7971799677718,2020.1790499925137,1.0161964312996408,57.6
590000,-2718257.94823974,299.9279003237735,2018.889991182447,1.016845271488183,57.6
592000,-2716833.84711287,299.74637055049106,2021.7808963296768,1.015391304228616,57.5
594000,-2714899.407127371,301.3745393785533,2022.9156923695593,1.014821699654725,57.5
596000,-2713443.845253993,299.32819655418405,2023.5554248187611,1.0145008710955163,57.5
598000,-2715033.352138769,301.76797011526685,2022.827786231199,1.0148658008171412,57.5
600000,-2716200.06210202,298.8319158239095,2021.330331664736,1.0156176400410295,57.5
602000,-2713772.6826338693,298.35337415986135,2020.6908011712203,1.0159390739042322,57.5
604000,-2715681.2866783477,298.983873132425,2017.2681101682324,1.0176628138029142,57.5
606000,-2716428.1450412627,299.7228036168321,2020.5813268273746,1.0159941171049323,57.5
608000,-2715378.841303384,299.53817577745184,2019.9700790640345,1.0163015593478069,57.5
610000,-2714675.843645675,299.8083584086233,2025.4355987280214,1.0135591289488128,57.5
612000,-2714484.503733905,299.97910541061606,2021.3518039007374,1.0156068514283736,57.5
614000,-2716709.0984344855,300.3056383115904,2025.2891147206817,1.0136324371011183,57.5
616000,-2716510.034471819,300.4140782827725,2021.4576303724175,1.0155536828196992,57.5
618000,-2714708.11056686,300.97340265241377,2021.5039477660694,1.0155304141044668,57.5
620000,-2712484.364031162,299.6461224038765,2019.3701866400502,1.016603471107211,57.5
622000,-2713785.5291277356,300.6781793869924,2019.9628703585572,1.0163051862553727,57.5
624000,-2716072.315896753,300.081004666124,2020.7796930061108,1.01589438388249,57.5
626000,-2716197.0503346473,299.90912576023163,2022.571309576391,1.0149944931329278,57.5
628000,-2714838.1749427374,301.3063329048036,2021.3542954498828,1.01560559957738,57.5
630000,-2716943.3652559277,300.8882704420315,2022.7677449627652,1.014895924804496,57.5
632000,-2715111.758674491,301.14328042957084,2018.8140260439695,1.0168835339486486,57.5
634000,-2714145.4350350555,300.85533180877974,2023.615906871907,1.0144705495827264,57.5
636000,-2713393.541933749,300.69771902262585,2023.4630167230737,1.0145472016154202,57.5
638000,-2713686.7126850393,299.11532569841825,2025.2295928406575,1.0136622279497822,57.5
640000,-2716368.0067047346,301.01436636584145,2023.0494352561261,1.0147546102494454,57.5
642000,-2714661.035935322,299.85010433968534,2019.8717488865284,1.0163510343269908,57.5
644000,-2713030.355692722,300.40303327103527,2022.4186934848813,1.015071086814021,57.5
646000,-2716101.45723282,301.63125586385854,2022.021074042957,1.0152706950200054,57.5
648000,-2715614.8484712597,300.5555342115046,2021.9301168948632,1.0153163672844376,57.5
650000,-2715340.793967765,300.6014948046145,2021.2052684832065,1.0156804819380212,57.4
652000,-2719810.2924340814,299.65592816223955,2016.8460586220501,1.0178757731223536,57.4
654000,-2717190.7388923857,300.94954660630333,2020.3550886582823,1.016107887525861,57.4
656000,-2716029.444212701,299.94507253781086,2020.6448526574866,1.0159621758810238,57.4
658000,-2717968.338966228,300.27421458473896,2020.9332099076653,1.0158172131193222,57.4
660000,-2713790.5035474785,301.10374119199855,2021.5824612666531,1.0154909732954527,57.4
662000,-2716185.7376946006,300.73674024772583,2021.2616614830897,1.015652144553312,57.4
