#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2678507.7658302374,300.6653928532242,2035.3304703575216,1.0003726894715619,0
4000,-2683573.168189276,299.9246940029812,2018.4444800283713,1.0087416506825857,62.4
6000,-2687078.5237091854,300.4859864933295,2015.56909233548,1.010180709923328,61.1
8000,-2688693.2462824974,299.5125599374179,2005.7769483656525,1.0151123823882906,61.4
10000,-2688158.789250005,301.88965150161624,2005.6356373959588,1.015183904110596,61
12000,-2690826.4212125614,299.1561058269529,2003.9806538701423,1.0160222917635566,61.1
14000,-2690134.9605456665,300.96037750756454,2009.3588765235727,1.0133028203093548,61.2
16000,-2686178.7767333034,300.3258073573392,2007.2182065144605,1.0143834935269178,60.9
18000,-2690464.957903022,300.5753706521282,2005.1926080275148,1.0154081999124516,61.1
20000,-2688476.519491542,300.763857899194,2003.6549322962965,1.0161874601139553,60.9
22000,-2688172.326069217,301.4751333587797,2006.386382615106,1.0148040448426254,61
24000,-2691636.2629553843,301.12014108685844,2004.7901174401748,1.0156120577822692,60.9
26000,-2692903.172065519,301.3385755227222,2003.0736844383619,1.0164823353295003,60.6
28000,-2689980.2790189404,299.9683752644225,2004.6724553285585,1.015671668048766,60.5
30000,-2690599.3200032227,300.43706460929207,2007.8490841589698,1.0140647684424111,60.6
32000,-2691970.193897104,300.6919889178716,2005.9406376654213,1.0150295469185167,60.6
34000,-2693080.7558523044,301.54026755311384,2005.904862667456,1.0150476498109575,60.5
36000,-2693389.9029924944,300.4711517993178,2001.7654813664083,1.0171466315850024,60.2
38000,-2690271.8196066897,299.8564676803209,2004.5492695912185,1.0157340842064642,60.1
40000,-2690889.18751299,299.78639892258116,2003.423590991077,1.0163048023147898,59.9
42000,-2693202.2475626487,301.29252812036003,2004.276823973294,1.0158721551041108,59.9
44000,-2690098.998538146,299.91683557735576,2005.2598539244805,1.015374148447722,59.8
46000,-2692378.1487284135,300.1035564703979,2004.4166318154334,1.0158012981317428,59.6
48000,-2690376.7225106135,301.3325685562176,2003.9259982987458,1.0160500030058655,59.5
50000,-2689402.2678238507,300.33064897428386,2007.7032049091601,1.0141384501535908,59.4
52000,-2692929.3589118887,301.5576378656735,2004.8927618584642,1.0155600615304683,59.4
54000,-2694729.5480361786,300.63559626026637,2001.08655092,1.0174917300098192,59.4
56000,-2691905.589671593,301.11087355946125,2002.869650184152,1.0165858853609202,59.4
58000,-2692157.502768729,300.6735306776621,2002.4828862072702,1.0167822310089019,59.4
60000,-2693003.237261748,300.8278776314053,2003.6181126455913,1.016206134165211,59.4
62000,-2690655.7834077906,299.79411307604795,2004.3909854114554,1.0158142954215144,59.3
64000,-2689007.361199066,299.88370558914323,2005.1742478776334,1.0154174973821157,59.3
66000,-2690406.4790163785,299.40027832172876,2005.061885559496,1.0154744006950283,59.2
68000,-2690610.1988607757,301.19824928156356,2002.651929517246,1.0166964046946427,59.1
70000,-2693225.128130438,299.18993857490307,2005.5808191706337,1.0152116519726964,59.1
72000,-2692088.2551206034,299.3264570261392,2007.252934631628,1.014365943357625,59
74000,-2691387.860087931,299.4348095653201,2006.1372569221692,1.014930065013974,59
76000,-2690191.2247257307,298.7018380365791,2006.3131071233634,1.0148411079835402,58.9
78000,-2691069.812689673,300.36341671500975,2005.226156304551,1.0153912117061643,58.9
80000,-2692372.5973297507,300.0127453454654,2004.2732199348961,1.015873981822254,58.9
82000,-2691184.8242945485,300.3441511410819,2002.721263857739,1.016661206598945,58.9
84000,-2690624.260656966,300.7090769720578,2004.7773355548868,1.015618533033455,58.9
86000,-2691177.0575782787,299.4111038821532,2004.7809102246963,1.0156167221119274,58.7
88000,-2691498.2631611936,300.0018509218219,2001.3184917150722,1.0173738088284505,58.7
