mutation,replicate,time_ns,metric_value,metric
WT,3,23.446894,4.722993187615219,LYS102-DOR
WT,3,23.463687,4.7405970931230925,LYS102-DOR
WT,3,23.647295,4.773442236817882,LYS102-DOR
WT,3,23.847695,4.809291113316837,LYS102-DOR
WT,3,24.022346,4.840533838513537,LYS102-DOR
WT,3,24.048096,4.81318904575912,LYS102-DOR
WT,3,24.248497,4.600372909860694,LYS102-DOR
WT,3,24.448898,4.387556773962267,LYS102-DOR
WT,3,24.581006,4.24726461816058,LYS102-DOR
WT,3,24.649299,4.1959806582548,LYS102-DOR
WT,3,24.849699,4.045492239747511,LYS102-DOR
WT,3,25.0501,3.895003070300011,LYS102-DOR
WT,3,25.139665,3.82774550647504,LYS102-DOR
WT,3,25.250501,3.9691403656165085,LYS102-DOR
WT,3,25.450902,4.224794405520598,LYS102-DOR
WT,3,25.651303,4.480448445424687,LYS102-DOR
WT,3,25.698324,4.540433718004817,LYS102-DOR
WT,3,25.851703,4.48555547081897,LYS102-DOR
WT,3,26.052104,4.413852937033246,LYS102-DOR
WT,3,26.252505,4.342150403247521,LYS102-DOR
WT,3,26.256983,4.340548195941706,LYS102-DOR
WT,3,26.452906,4.285570724552521,LYS102-DOR
WT,3,26.653307,4.229336711557809,LYS102-DOR
WT,3,26.815642,4.183784301642208,LYS102-DOR
WT,3,26.853707,4.231237093930913,LYS102-DOR
WT,3,27.054108,4.481065735331686,LYS102-DOR
WT,3,27.254509,4.73089437673246,LYS102-DOR
WT,3,27.374302,4.880232996744455,LYS102-DOR
WT,3,27.45491,4.839639712798758,LYS102-DOR
WT,3,27.655311,4.73872001877333,LYS102-DOR
WT,3,27.855711,4.637800828336679,LYS102-DOR
WT,3,27.932961,4.598898659983605,LYS102-DOR
WT,3,28.056112,4.611700260172277,LYS102-DOR
WT,3,28.256513,4.632532031570076,LYS102-DOR
WT,3,28.456914,4.653363802967873,LYS102-DOR
WT,3,28.49162,4.656971506812325,LYS102-DOR
WT,3,28.657315,4.660117212794857,LYS102-DOR
WT,3,28.857715,4.663921778873677,LYS102-DOR
WT,3,29.050279,4.667577579584266,LYS102-DOR
WT,3,29.058116,4.668674179503872,LYS102-DOR
WT,3,29.258517,4.696716505580856,LYS102-DOR
WT,3,29.458918,4.724758831657837,LYS102-DOR
WT,3,29.608939,4.745750993383561,LYS102-DOR
WT,3,29.659319,4.704135079032534,LYS102-DOR
WT,3,29.859719,4.538596586854176,LYS102-DOR
WT,3,30.06012,4.373057268635433,LYS102-DOR
WT,3,30.167598,4.28427612504188,LYS102-DOR
WT,3,30.260521,4.21717404173718,LYS102-DOR
WT,3,30.460922,4.0724593360524155,LYS102-DOR
WT,3,30.661323,3.927744630367652,LYS102-DOR
WT,3,30.726257,3.8808541373505694,LYS102-DOR
WT,3,30.861723,3.9043454547008856,LYS102-DOR
WT,3,31.062124,3.9390972262769317,LYS102-DOR
WT,3,31.262525,3.9738489978529774,LYS102-DOR
WT,3,31.284916,3.977731847326579,LYS102-DOR
WT,3,31.462926,4.080502511905284,LYS102-DOR
WT,3,31.663327,4.1962002829961165,LYS102-DOR
WT,3,31.843575,4.3002630962734,LYS102-DOR
WT,3,31.863727,4.300952992897111,LYS102-DOR
WT,3,32.064128,4.307811387607216,LYS102-DOR
WT,3,32.264529,4.314669782317321,LYS102-DOR
WT,3,32.402235,4.31938257360378,LYS102-DOR
WT,3,32.46493,4.326684188059445,LYS102-DOR
WT,3,32.665331,4.350023383187119,LYS102-DOR
WT,3,32.865731,4.373362461852325,LYS102-DOR
WT,3,32.960894,4.3844453740393625,LYS102-DOR
WT,3,33.066132,4.392577456410122,LYS102-DOR
WT,3,33.266533,4.408063093149537,LYS102-DOR
WT,3,33.466934,4.423548729888953,LYS102-DOR
WT,3,33.519553,4.4276147710743325,LYS102-DOR
WT,3,33.667335,4.31372183298601,LYS102-DOR
WT,3,33.867735,4.1592770620788055,LYS102-DOR
WT,3,34.068136,4.0048315204891125,LYS102-DOR
WT,3,34.078212,3.997066123724339,LYS102-DOR
WT,3,34.268537,4.247789566062405,LYS102-DOR
WT,3,34.468938,4.511787202352439,LYS102-DOR
WT,3,34.636872,4.733013278815617,LYS102-DOR
WT,3,34.669339,4.692704555512701,LYS102-DOR
WT,3,34.869739,4.44390213613599,LYS102-DOR
WT,3,35.07014,4.195098475230243,LYS102-DOR
WT,3,35.195531,4.039422397608435,LYS102-DOR
WT,3,35.270541,4.080585975704201,LYS102-DOR
WT,3,35.470942,4.190560941894973,LYS102-DOR
WT,3,35.671343,4.300535908085745,LYS102-DOR
WT,3,35.75419,4.346000225684133,LYS102-DOR
WT,3,35.871743,4.396724186299961,LYS102-DOR
WT,3,36.072144,4.483196946938758,LYS102-DOR
WT,3,36.272545,4.569669707577555,LYS102-DOR
WT,3,36.312849,4.5870608291028265,LYS102-DOR
WT,3,36.472946,4.69577138733789,LYS102-DOR
WT,3,36.673347,4.831849593784614,LYS102-DOR
WT,3,36.871508,4.966406773976775,LYS102-DOR
WT,3,36.873747,4.964730926723218,LYS102-DOR
WT,3,37.074148,4.8146861923735775,LYS102-DOR
WT,3,37.274549,4.664641458023938,LYS102-DOR
WT,3,37.430168,4.548126041559721,LYS102-DOR
WT,3,37.47495,4.517674456023852,LYS102-DOR
WT,3,37.675351,4.381402556756871,LYS102-DOR
WT,3,37.875752,4.2451306574898915,LYS102-DOR
WT,3,37.988827,4.1682401714934585,LYS102-DOR
WT,3,38.076152,4.143664874171988,LYS102-DOR
WT,3,38.276553,4.087267345875167,LYS102-DOR
WT,3,38.476954,4.030869817578347,LYS102-DOR
WT,3,38.547486,4.0110204632047095,LYS102-DOR
WT,3,38.677355,4.280361631064978,LYS102-DOR
WT,3,38.877756,4.695982412022759,LYS102-DOR
WT,3,39.078156,5.111601119034902,LYS102-DOR
WT,3,39.106145,5.169648783658465,LYS102-DOR
WT,3,39.278557,4.954729965429249,LYS102-DOR
WT,3,39.478958,4.704920709815752,LYS102-DOR
WT,3,39.664804,4.47325494508032,LYS102-DOR
WT,3,39.679359,4.467793154928338,LYS102-DOR
WT,3,39.87976,4.392597945965112,LYS102-DOR
WT,3,40.08016,4.317403112225606,LYS102-DOR
WT,3,40.223464,4.2636323803739815,LYS102-DOR
WT,3,40.280561,4.302124945257514,LYS102-DOR
WT,3,40.480962,4.437227463694995,LYS102-DOR
WT,3,40.681363,4.572329982132476,LYS102-DOR
WT,3,40.782123,4.640258360628576,LYS102-DOR
WT,3,40.881764,4.630061033409982,LYS102-DOR
WT,3,41.082164,4.609551962097907,LYS102-DOR
WT,3,41.282565,4.589042788445158,LYS102-DOR
WT,3,41.340782,4.583084821356461,LYS102-DOR
WT,3,41.482966,4.595862532101837,LYS102-DOR
WT,3,41.683367,4.613872088347475,LYS102-DOR
WT,3,41.883768,4.631881644593114,LYS102-DOR
WT,3,41.899441,4.633290139436143,LYS102-DOR
WT,3,42.084168,4.834850380905982,LYS102-DOR
WT,3,42.284569,5.053513285245198,LYS102-DOR
WT,3,42.458101,5.242857675408604,LYS102-DOR
WT,3,42.48497,5.209599101681519,LYS102-DOR
WT,3,42.685371,4.961541807644443,LYS102-DOR
WT,3,42.885772,4.713484513607376,LYS102-DOR
WT,3,43.01676,4.551347090857755,LYS102-DOR
WT,3,43.086172,4.507549269407722,LYS102-DOR
WT,3,43.286573,4.381099560187297,LYS102-DOR
WT,3,43.486974,4.254649850966873,LYS102-DOR
WT,3,43.575419,4.198842522728876,LYS102-DOR
WT,3,43.687375,4.142777924368211,LYS102-DOR
WT,3,43.887776,4.042422413488269,LYS102-DOR
WT,3,44.088176,3.9420674033818317,LYS102-DOR
WT,3,44.134078,3.9190808980230174,LYS102-DOR
WT,3,44.288577,3.9511228374298835,LYS102-DOR
WT,3,44.488978,3.992684704023105,LYS102-DOR
WT,3,44.689379,4.034246570616324,LYS102-DOR
WT,3,44.692737,4.034942998019481,LYS102-DOR
WT,3,44.88978,3.986174760409595,LYS102-DOR
WT,3,45.09018,3.936575464664454,LYS102-DOR
WT,3,45.251397,3.8966740479162865,LYS102-DOR
WT,3,45.290581,3.8901680386204407,LYS102-DOR
WT,3,45.490982,3.8568939785730585,LYS102-DOR
WT,3,45.691383,3.8236199185256767,LYS102-DOR
WT,3,45.810056,3.803915849430277,LYS102-DOR
WT,3,45.891784,3.843201781281386,LYS102-DOR
WT,3,46.092184,3.9395323013352517,LYS102-DOR
WT,3,46.292585,4.035863302080335,LYS102-DOR
WT,3,46.368715,4.0724583244940105,LYS102-DOR
WT,3,46.492986,4.071102332908104,LYS102-DOR
WT,3,46.693387,4.068915577144613,LYS102-DOR
WT,3,46.893788,4.066728821381121,LYS102-DOR
WT,3,46.927374,4.0663623342923705,LYS102-DOR
WT,3,47.094188,4.033266866898685,LYS102-DOR
WT,3,47.294589,3.993507757376472,LYS102-DOR
WT,3,47.486034,3.9555261318130963,LYS102-DOR
WT,3,47.49499,3.9655605652429333,LYS102-DOR
WT,3,47.695391,4.190092777589038,LYS102-DOR
WT,3,47.895792,4.414624989935143,LYS102-DOR
WT,3,48.044693,4.5814555883689705,LYS102-DOR
WT,3,48.096192,4.588073210608107,LYS102-DOR
WT,3,48.296593,4.61382474198435,LYS102-DOR
WT,3,48.496994,4.639576273360592,LYS102-DOR
WT,3,48.603352,4.65324329206481,LYS102-DOR
WT,3,48.697395,4.695160751209149,LYS102-DOR
WT,3,48.897796,4.7844847915947675,LYS102-DOR
WT,3,49.098196,4.873808386253867,LYS102-DOR
WT,3,49.162011,4.902252424143938,LYS102-DOR
WT,3,49.298597,4.920409051854696,LYS102-DOR
WT,3,49.498998,4.947048645179766,LYS102-DOR
WT,3,49.699399,4.973688238504837,LYS102-DOR
WT,3,49.72067,4.9765158231457205,LYS102-DOR
WT,3,49.8998,4.542489674225505,LYS102-DOR
WT,3,50.1002,4.056925890679734,LYS102-DOR
WT,3,50.27933,3.6229000180291053,LYS102-DOR
WT,3,50.300601,3.6407547292334415,LYS102-DOR
WT,3,50.501002,3.80896976285012,LYS102-DOR
WT,3,50.701403,3.9771847964667986,LYS102-DOR
WT,3,50.837989,4.0918341083315894,LYS102-DOR
WT,3,50.901804,4.178800986973046,LYS102-DOR
WT,3,51.102204,4.4519054683606285,LYS102-DOR
WT,3,51.302605,4.72501131254502,LYS102-DOR
WT,3,51.396648,4.853172813259252,LYS102-DOR
WT,3,51.503006,4.8106244022782585,LYS102-DOR
WT,3,51.703407,4.730454035235991,LYS102-DOR
WT,3,51.903808,4.650283668193723,LYS102-DOR
WT,3,51.955307,4.629681506865638,LYS102-DOR
WT,3,52.104208,4.5937258982184614,LYS102-DOR
WT,3,52.304609,4.545334473148708,LYS102-DOR
WT,3,52.50501,4.496943048078956,LYS102-DOR
WT,3,52.513966,4.494780416141366,LYS102-DOR
WT,3,52.705411,4.555046704032609,LYS102-DOR
WT,3,52.905812,4.618132592505149,LYS102-DOR
WT,3,53.072626,4.670645235682434,LYS102-DOR
WT,3,53.106212,4.668332626866724,LYS102-DOR
WT,3,53.306613,4.654533748784277,LYS102-DOR
WT,3,53.507014,4.64073487070183,LYS102-DOR
WT,3,53.631285,4.632178075912578,LYS102-DOR
WT,3,53.707415,4.672929537637552,LYS102-DOR
WT,3,53.907816,4.7802017520227675,LYS102-DOR
WT,3,54.108216,4.887473431120165,LYS102-DOR
WT,3,54.189944,4.931221434060643,LYS102-DOR
WT,3,54.308617,4.97669525313842,LYS102-DOR
WT,3,54.509018,5.0534860541640265,LYS102-DOR
WT,3,54.709419,5.130276855189633,LYS102-DOR
WT,3,54.748603,5.145291604354497,LYS102-DOR
WT,3,54.90982,4.78078655376874,LYS102-DOR
WT,3,55.11022,4.327689184172488,LYS102-DOR
WT,3,55.307263,3.8821832211542864,LYS102-DOR
WT,3,55.310621,3.8851086481177646,LYS102-DOR
WT,3,55.511022,4.059694261253035,LYS102-DOR
WT,3,55.711423,4.234279874388312,LYS102-DOR
WT,3,55.865922,4.368876398065466,LYS102-DOR
WT,3,55.911824,4.382212762896576,LYS102-DOR
WT,3,56.112224,4.4404369690783145,LYS102-DOR
WT,3,56.312625,4.498661465800004,LYS102-DOR
WT,3,56.424581,4.53118915655491,LYS102-DOR
WT,3,56.513026,4.602938000352474,LYS102-DOR
WT,3,56.713427,4.765508418452004,LYS102-DOR
WT,3,56.913828,4.928078836551534,LYS102-DOR
WT,3,56.98324,4.984387626732843,LYS102-DOR
WT,3,57.114228,4.921562289028418,LYS102-DOR
WT,3,57.314629,4.825444184249399,LYS102-DOR
WT,3,57.51503,4.729326079470376,LYS102-DOR
WT,3,57.541899,4.7164389314156905,LYS102-DOR
WT,3,57.715431,4.893693200324583,LYS102-DOR
WT,3,57.915832,5.098393575512292,LYS102-DOR
WT,3,58.100559,5.2870829797919,LYS102-DOR
WT,3,58.116232,5.27075615556206,LYS102-DOR
WT,3,58.316633,5.0619951077419625,LYS102-DOR
WT,3,58.517034,4.853234059921873,LYS102-DOR
WT,3,58.659218,4.705118784718577,LYS102-DOR
WT,3,58.717435,4.7190629313058245,LYS102-DOR
WT,3,58.917836,4.76706301582119,LYS102-DOR
WT,3,59.118236,4.815062860816372,LYS102-DOR
WT,3,59.217877,4.8389288915307676,LYS102-DOR
WT,3,59.318637,4.843736587727417,LYS102-DOR
WT,3,59.519038,4.853298551551923,LYS102-DOR
WT,3,59.719439,4.862860515376428,LYS102-DOR
WT,3,59.776536,4.865584850327291,LYS102-DOR
WT,3,59.91984,4.616545721239125,LYS102-DOR
WT,3,60.12024,4.268282215582259,LYS102-DOR
WT,3,60.320641,3.920016972083553,LYS102-DOR
WT,3,60.335196,3.894723863785264,LYS102-DOR
WT,3,60.521042,4.038968004544171,LYS102-DOR
WT,3,60.721443,4.194508990372362,LYS102-DOR
WT,3,60.893855,4.32832589734384,LYS102-DOR
WT,3,60.921844,4.299785788872876,LYS102-DOR
WT,3,61.122244,4.095439876636589,LYS102-DOR
WT,3,61.322645,3.8910929447101235,LYS102-DOR
WT,3,61.452514,3.7586668796167135,LYS102-DOR
WT,3,61.523046,3.8529771446037753,LYS102-DOR
WT,3,61.723447,4.120938799082197,LYS102-DOR
WT,3,61.923848,4.388900453560619,LYS102-DOR
WT,3,62.011173,4.505665097835489,LYS102-DOR
WT,3,62.124248,4.342107573120825,LYS102-DOR
WT,3,62.324649,4.052236298736137,LYS102-DOR
WT,3,62.52505,3.7623650243514497,LYS102-DOR
WT,3,62.569832,3.6975898215855225,LYS102-DOR
WT,3,62.725451,3.7954883337447147,LYS102-DOR
WT,3,62.925852,3.921559874121015,LYS102-DOR
WT,3,63.126253,4.047631414497316,LYS102-DOR
WT,3,63.128492,4.049040086210627,LYS102-DOR
WT,3,63.326653,4.238882713053984,LYS102-DOR
WT,3,63.527054,4.430871309508563,LYS102-DOR
WT,3,63.687151,4.584247654841339,LYS102-DOR
WT,3,63.727455,4.591396419587638,LYS102-DOR
WT,3,63.927856,4.626941765060127,LYS102-DOR
WT,3,64.128257,4.662487110532616,LYS102-DOR
WT,3,64.24581,4.683337615252291,LYS102-DOR
WT,3,64.328657,4.754607856155676,LYS102-DOR
WT,3,64.529058,4.927005591651982,LYS102-DOR
WT,3,64.729459,5.099403327148288,LYS102-DOR
WT,3,64.804469,5.163931718421668,LYS102-DOR
WT,3,64.92986,4.827698793584184,LYS102-DOR
WT,3,65.130261,4.2903268237869145,LYS102-DOR
WT,3,65.330661,3.7529575354731133,LYS102-DOR
WT,3,65.363128,3.665897811502642,LYS102-DOR
WT,3,65.531062,3.6209266291968345,LYS102-DOR
WT,3,65.731463,3.567262498617142,LYS102-DOR
WT,3,65.921788,3.5162972541896376,LYS102-DOR
WT,3,65.931864,3.5377785473259,LYS102-DOR
WT,3,66.132265,3.965018784106463,LYS102-DOR
WT,3,66.332665,4.39225688896036,LYS102-DOR
WT,3,66.480447,4.707317059808605,LYS102-DOR
WT,3,66.533066,4.662684906003112,LYS102-DOR
WT,3,66.733467,4.492702043258224,LYS102-DOR
WT,3,66.933868,4.322719180513337,LYS102-DOR
WT,3,67.039106,4.233454872902364,LYS102-DOR
WT,3,67.134269,4.191546890634601,LYS102-DOR
WT,3,67.334669,4.103294652106012,LYS102-DOR
WT,3,67.53507,4.015041973196992,LYS102-DOR
WT,3,67.597765,3.9874323220265886,LYS102-DOR
WT,3,67.735471,4.0156807719982375,LYS102-DOR
WT,3,67.935872,4.056790560954173,LYS102-DOR
WT,3,68.136273,4.097900349910108,LYS102-DOR
WT,3,68.156425,4.102034332840803,LYS102-DOR
WT,3,68.336673,4.160146497631506,LYS102-DOR
WT,3,68.537074,4.224756013055928,LYS102-DOR
WT,3,68.715084,4.282146686332378,LYS102-DOR
WT,3,68.737475,4.29407362980506,LYS102-DOR
WT,3,68.937876,4.400820599519186,LYS102-DOR
WT,3,69.138277,4.507567569233313,LYS102-DOR
WT,3,69.273743,4.579725816943121,LYS102-DOR
WT,3,69.338677,4.569351679734001,LYS102-DOR
WT,3,69.539078,4.53733471178968,LYS102-DOR
WT,3,69.739479,4.505317743845359,LYS102-DOR
WT,3,69.832402,4.4904719461083715,LYS102-DOR
WT,3,69.93988,4.434555265574368,LYS102-DOR
WT,3,70.140281,4.330294154957922,LYS102-DOR
WT,3,70.340681,4.226033564603902,LYS102-DOR
WT,3,70.391061,4.199822743535866,LYS102-DOR
WT,3,70.541082,4.124067628575549,LYS102-DOR
WT,3,70.741483,4.02287246652639,LYS102-DOR
WT,3,70.941884,3.921677304477232,LYS102-DOR
WT,3,70.949721,3.91772038119156,LYS102-DOR
WT,3,71.142285,4.097727851381092,LYS102-DOR
WT,3,71.342685,4.285060359149843,LYS102-DOR
WT,3,71.50838,4.439950789526498,LYS102-DOR
WT,3,71.543086,4.445071575299786,LYS102-DOR
WT,3,71.743487,4.474640254771712,LYS102-DOR
WT,3,71.943888,4.504208934243637,LYS102-DOR
WT,3,72.067039,4.522379564358492,LYS102-DOR
WT,3,72.144289,4.486202873980914,LYS102-DOR
WT,3,72.344689,4.392354047419975,LYS102-DOR
WT,3,72.54509,4.298504752551519,LYS102-DOR
WT,3,72.625698,4.260755420159184,LYS102-DOR
WT,3,72.745491,4.247218734211896,LYS102-DOR
WT,3,72.945892,4.224573485083641,LYS102-DOR
WT,3,73.146293,4.2019282359553864,LYS102-DOR
WT,3,73.184358,4.197627409731164,LYS102-DOR
WT,3,73.346693,4.358820616849929,LYS102-DOR
WT,3,73.547094,4.557812084492815,LYS102-DOR
WT,3,73.743017,4.75235693599227,LYS102-DOR
WT,3,73.747495,4.754707767758733,LYS102-DOR
WT,3,73.947896,4.859913001530562,LYS102-DOR
WT,3,74.148297,4.965118235302391,LYS102-DOR
WT,3,74.301676,5.045638101795962,LYS102-DOR
WT,3,74.348697,4.9465762429253575,LYS102-DOR
WT,3,74.549098,4.524379871526882,LYS102-DOR
WT,3,74.749499,4.102183500128406,LYS102-DOR
WT,3,74.860335,3.8686788917665513,LYS102-DOR
WT,3,74.9499,3.8672247920152527,LYS102-DOR
WT,3,75.150301,3.863972169585861,LYS102-DOR
WT,3,75.350701,3.860719563387039,LYS102-DOR
WT,3,75.418994,3.8596111290799726,LYS102-DOR
WT,3,75.551102,3.9839054248984724,LYS102-DOR
WT,3,75.751503,4.172454040186373,LYS102-DOR
WT,3,75.951904,4.361002655474273,LYS102-DOR
WT,3,75.977654,4.385229242939018,LYS102-DOR
WT,3,76.152305,4.326213026644663,LYS102-DOR
WT,3,76.352705,4.258495980962765,LYS102-DOR
WT,3,76.536313,4.196453216259603,LYS102-DOR
WT,3,76.553106,4.202599076368114,LYS102-DOR
WT,3,76.753507,4.275941332761031,LYS102-DOR
WT,3,76.953908,4.349283589153948,LYS102-DOR
WT,3,77.094972,4.400909838802455,LYS102-DOR
WT,3,77.154309,4.418410514299773,LYS102-DOR
WT,3,77.354709,4.477515868720424,LYS102-DOR
WT,3,77.55511,4.536621518077973,LYS102-DOR
WT,3,77.653631,4.565678996236043,LYS102-DOR
WT,3,77.755511,4.615492623500651,LYS102-DOR
WT,3,77.955912,4.7134776234497275,LYS102-DOR
WT,3,78.156313,4.811462623398805,LYS102-DOR
WT,3,78.212291,4.838832167914337,LYS102-DOR
WT,3,78.356713,4.735172165632996,LYS102-DOR
WT,3,78.557114,4.591332805167263,LYS102-DOR
WT,3,78.757515,4.4474934447015295,LYS102-DOR
WT,3,78.77095,4.437850602319133,LYS102-DOR
WT,3,78.957916,4.459136354615978,LYS102-DOR
WT,3,79.158317,4.4819516581794066,LYS102-DOR
WT,3,79.329609,4.501452934796432,LYS102-DOR
WT,3,79.358717,4.496157065889929,LYS102-DOR
WT,3,79.559118,4.459696387563277,LYS102-DOR
WT,3,79.759519,4.423235709236624,LYS102-DOR
WT,3,79.888268,4.399811295816142,LYS102-DOR
WT,3,79.95992,4.402901859214346,LYS102-DOR
WT,3,80.160321,4.411545847533469,LYS102-DOR
WT,3,80.360721,4.420189792719133,LYS102-DOR
WT,3,80.446927,4.423908155686575,LYS102-DOR
WT,3,80.561122,4.389475743388256,LYS102-DOR
WT,3,80.761523,4.329050018007072,LYS102-DOR
WT,3,80.961924,4.268624292625889,LYS102-DOR
WT,3,81.005587,4.255459109067767,LYS102-DOR
WT,3,81.162325,4.308878039261779,LYS102-DOR
WT,3,81.362725,4.377177708843377,LYS102-DOR
WT,3,81.563126,4.44547771924169,LYS102-DOR
WT,3,81.564246,4.4458594302055765,LYS102-DOR
WT,3,81.763527,4.509836750421921,LYS102-DOR
WT,3,81.963928,4.574173636269922,LYS102-DOR
WT,3,82.122905,4.625211730398486,LYS102-DOR
WT,3,82.164329,4.575767403637809,LYS102-DOR
WT,3,82.364729,4.33656666103604,LYS102-DOR
WT,3,82.56513,4.097364724817794,LYS102-DOR
WT,3,82.681564,3.9583871835798012,LYS102-DOR
WT,3,82.765531,4.09478667177365,LYS102-DOR
WT,3,82.965932,4.420328046993921,LYS102-DOR
WT,3,83.166333,4.745869422214192,LYS102-DOR
WT,3,83.240223,4.865900021936887,LYS102-DOR
WT,3,83.366733,4.82855574210991,LYS102-DOR
WT,3,83.567134,4.76939828893224,LYS102-DOR
WT,3,83.767535,4.710240835754568,LYS102-DOR
WT,3,83.798883,4.700987141059258,LYS102-DOR
WT,3,83.967936,4.699222114378421,LYS102-DOR
WT,3,84.168337,4.697129793556747,LYS102-DOR
WT,3,84.357542,4.695154272167865,LYS102-DOR
WT,3,84.368737,4.684537501544796,LYS102-DOR
WT,3,84.569138,4.494487349724021,LYS102-DOR
WT,3,84.769539,4.304437197903245,LYS102-DOR
WT,3,84.916201,4.16535039012115,LYS102-DOR
WT,3,84.96994,4.150627543904908,LYS102-DOR
WT,3,85.170341,4.095724079951664,LYS102-DOR
WT,3,85.370741,4.040820889966433,LYS102-DOR
WT,3,85.47486,4.012295614327347,LYS102-DOR
WT,3,85.571142,4.043579600548854,LYS102-DOR
WT,3,85.771543,4.108694392019313,LYS102-DOR
WT,3,85.971944,4.173809183489771,LYS102-DOR
WT,3,86.03352,4.193816762130021,LYS102-DOR
WT,3,86.172345,4.285993658247239,LYS102-DOR
WT,3,86.372745,4.419055066364565,LYS102-DOR
WT,3,86.573146,4.55211713846098,LYS102-DOR
WT,3,86.592179,4.5647544455875915,LYS102-DOR
WT,3,86.773547,4.521469642962662,LYS102-DOR
WT,3,86.973948,4.4736424753761055,LYS102-DOR
WT,3,87.150838,4.431426384990253,LYS102-DOR
WT,3,87.174349,4.435737620081992,LYS102-DOR
WT,3,87.374749,4.472485164311659,LYS102-DOR
WT,3,87.57515,4.509232891912308,LYS102-DOR
WT,3,87.709497,4.5338682328535445,LYS102-DOR
WT,3,87.775551,4.528887495117071,LYS102-DOR
WT,3,87.975952,4.513776290003511,LYS102-DOR
WT,3,88.176353,4.498665084889953,LYS102-DOR
WT,3,88.268156,4.49174269446755,LYS102-DOR
WT,3,88.376754,4.518284156975585,LYS102-DOR
WT,3,88.577154,4.567262372943906,LYS102-DOR
WT,3,88.777555,4.616240833314509,LYS102-DOR
WT,3,88.826816,4.628280294851287,LYS102-DOR
WT,3,88.977956,4.64875587346149,LYS102-DOR
WT,3,89.178357,4.675905049252565,LYS102-DOR
WT,3,89.378758,4.70305422504364,LYS102-DOR
WT,3,89.385475,4.703964182137047,LYS102-DOR
WT,3,89.579158,4.697663346973251,LYS102-DOR
WT,3,89.779559,4.691143963921257,LYS102-DOR
WT,3,89.944134,4.685790061167368,LYS102-DOR
WT,3,89.97996,4.6436849511539435,LYS102-DOR
WT,3,90.180361,4.408159800066364,LYS102-DOR
WT,3,90.380762,4.172634648978785,LYS102-DOR
WT,3,90.502793,4.029215356099175,LYS102-DOR
WT,3,90.581162,4.087328557436002,LYS102-DOR
WT,3,90.781563,4.235933967714054,LYS102-DOR
WT,3,90.981964,4.384539377992107,LYS102-DOR
WT,3,91.061453,4.443483703678724,LYS102-DOR
WT,3,91.182365,4.54103293441918,LYS102-DOR
WT,3,91.382766,4.702712200245712,LYS102-DOR
WT,3,91.583166,4.864390659293506,LYS102-DOR
WT,3,91.620112,4.894197172825193,LYS102-DOR
WT,3,91.783567,4.578833331902467,LYS102-DOR
WT,3,91.983968,4.192187288130448,LYS102-DOR
WT,3,92.178771,3.8163418951600048,LYS102-DOR
WT,3,92.184369,3.814801805658351,LYS102-DOR
WT,3,92.38477,3.7596686373445554,LYS102-DOR
WT,3,92.58517,3.7045357441449966,LYS102-DOR
WT,3,92.73743,3.662646850339784,LYS102-DOR
WT,3,92.785571,3.6714796383069377,LYS102-DOR
WT,3,92.985972,3.708249022907749,LYS102-DOR
WT,3,93.186373,3.7450184075085606,LYS102-DOR
WT,3,93.296089,3.7651489946855823,LYS102-DOR
WT,3,93.386774,3.755668960252225,LYS102-DOR
WT,3,93.587174,3.734719286661003,LYS102-DOR
WT,3,93.787575,3.7137695085304925,LYS102-DOR
WT,3,93.854749,3.7067474531357116,LYS102-DOR
WT,3,93.987976,3.782443382498388,LYS102-DOR
WT,3,94.188377,3.896305737277893,LYS102-DOR
WT,3,94.388778,4.010168092057397,LYS102-DOR
WT,3,94.413408,4.024161990197474,LYS102-DOR
WT,3,94.589178,3.934565560432587,LYS102-DOR
WT,3,94.789579,3.8324138046078557,LYS102-DOR
WT,3,94.972067,3.739392963309944,LYS102-DOR
WT,3,94.98998,3.7567390478489906,LYS102-DOR
WT,3,95.190381,3.9507983495505115,LYS102-DOR
WT,3,95.390782,4.144857651252032,LYS102-DOR
WT,3,95.530726,4.280373117329136,LYS102-DOR
WT,3,95.591182,4.26245860705506,LYS102-DOR
WT,3,95.791583,4.203074081048581,LYS102-DOR
WT,3,95.991984,4.143689555042101,LYS102-DOR
WT,3,96.089385,4.114826863650558,LYS102-DOR
WT,3,96.192385,4.032766969941358,LYS102-DOR
WT,3,96.392786,3.8731074323118198,LYS102-DOR
WT,3,96.593186,3.7134486913825833,LYS102-DOR
WT,3,96.648045,3.6697429454119224,LYS102-DOR
WT,3,96.793587,3.760315097755983,LYS102-DOR
WT,3,96.993988,3.8850265205885766,LYS102-DOR
WT,3,97.194389,4.00973794342117,LYS102-DOR
WT,3,97.206704,4.017401629152863,LYS102-DOR
WT,3,97.39479,4.020126630899163,LYS102-DOR
WT,3,97.59519,4.023030038648589,LYS102-DOR
WT,3,97.765363,4.025495515729143,LYS102-DOR
WT,3,97.795591,4.006441467150902,LYS102-DOR
WT,3,97.995992,3.880119282635393,LYS102-DOR
WT,3,98.196393,3.7537970981198843,LYS102-DOR
WT,3,98.324022,3.6733465310691717,LYS102-DOR
WT,3,98.396794,3.6964913279001657,LYS102-DOR
WT,3,98.597194,3.760228522361419,LYS102-DOR
WT,3,98.797595,3.8239660348725444,LYS102-DOR
WT,3,98.882682,3.8510274672302556,LYS102-DOR
WT,3,98.997996,3.761434756916227,LYS102-DOR
