penalty,combo_size,feature_combo,n_features_filtered,cv_folds,low_max_fold,inner_scoring,c_by_fold,c_mean,c_median,inner_best_score_mean,inner_best_score_std,tn,fp,fn,tp,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,roc_auc,average_precision
l2,2,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,balanced_accuracy,"[10.0, 1.0, 10.0, 10.0, 1.0]",6.4,10.0,0.7277777777777777,0.07708020514173114,7,2,2,8,0.7894736842105263,0.788888888888889,0.788888888888889,0.788888888888889,0.788888888888889,0.7888888888888889,0.7998480604362956
l2,2,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd,13,5,10.0,balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 0.01]",2.008,0.01,0.7666666666666666,0.08914892519934006,7,2,2,8,0.7894736842105263,0.788888888888889,0.788888888888889,0.788888888888889,0.788888888888889,0.7555555555555555,0.7625641025641025
l2,2,ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,balanced_accuracy,"[0.01, 10.0, 1.0, 0.01, 0.1]",2.2239999999999998,0.1,0.7611111111111111,0.16268389404829245,7,2,2,8,0.7894736842105263,0.788888888888889,0.788888888888889,0.788888888888889,0.788888888888889,0.7555555555555555,0.7499134199134199
l2,2,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,balanced_accuracy,"[10.0, 1.0, 0.01, 1.0, 0.01]",2.404,1.0,0.7777777777777778,0.07349309197401639,6,3,1,9,0.7894736842105263,0.7833333333333333,0.7840909090909092,0.8035714285714286,0.7833333333333333,0.788888888888889,0.7675396825396824
l2,2,residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]",0.01,0.01,0.5277777777777778,0.17010345435994295,7,2,3,7,0.7368421052631579,0.7388888888888889,0.7368421052631579,0.7388888888888889,0.7388888888888889,0.5888888888888889,0.6568379281537177
l2,3,residue_min_distance_LYS101_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 0.01]",2.008,0.01,0.7833333333333333,0.07453559924999299,8,1,1,9,0.8947368421052632,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.9,0.9068650793650793
l2,3,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,balanced_accuracy,"[0.01, 10.0, 0.01, 0.01, 0.01]",2.008,0.01,0.8333333333333333,0.08561686115234686,9,0,3,7,0.8421052631578947,0.85,0.8403361344537814,0.875,0.85,0.8777777777777778,0.9133866133866132
l2,3,residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,balanced_accuracy,"[10.0, 0.01, 10.0, 1.0, 0.01]",4.204,1.0,0.6888888888888888,0.12329078345095638,8,1,2,8,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.8444444444444444,0.8444444444444444,0.8555555555555556,0.9113888888888889
l2,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,13,5,10.0,balanced_accuracy,"[0.01, 0.01, 10.0, 1.0, 0.01]",2.206,0.01,0.8722222222222221,0.10130323627116927,8,1,2,8,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.8444444444444444,0.8444444444444444,0.8333333333333333,0.8680680868838763
l2,3,residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,balanced_accuracy,"[10.0, 0.01, 0.01, 10.0, 0.01]",4.006,0.01,0.7444444444444444,0.06334307917217433,8,1,2,8,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.8444444444444444,0.8444444444444444,0.8,0.8442600373482726
l2,3,residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,balanced_accuracy,"[0.01, 0.1, 0.01, 1.0, 1.0]",0.42400000000000004,0.1,0.7388888888888888,0.0800270016160441,7,2,1,9,0.8421052631578947,0.8388888888888889,0.8403361344537814,0.8465909090909092,0.8388888888888889,0.8888888888888888,0.898683261183261
l2,3,residue_min_distance_LYS101_angstrom_repstd|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]",0.01,0.01,0.7833333333333333,0.06916610887771517,7,2,1,9,0.8421052631578947,0.8388888888888889,0.8403361344537814,0.8465909090909092,0.8388888888888889,0.8444444444444446,0.8965529353687248
