mutation,replicate,time_ns,metric_value,metric
V106I,1,4.208417,3.5176017957425305,Pos227-DOR
V106I,1,4.408818,3.3379185899964137,Pos227-DOR
V106I,1,4.456825,3.2948746348352427,Pos227-DOR
V106I,1,4.469274,3.2837131284291607,Pos227-DOR
V106I,1,4.522613,3.3386137555923536,Pos227-DOR
V106I,1,4.609218,3.427754324696918,Pos227-DOR
V106I,1,4.735376,3.5576059027477647,Pos227-DOR
V106I,1,4.809619,3.6340225446510055,Pos227-DOR
V106I,1,5.01002,3.8402907646050934,Pos227-DOR
V106I,1,5.013928,3.8443131806787685,Pos227-DOR
V106I,1,5.025126,3.855839028988138,Pos227-DOR
V106I,1,5.027933,3.858728036992226,Pos227-DOR
V106I,1,5.210421,3.236207300611744,Pos227-DOR
V106I,1,5.292479,2.9562831051254137,Pos227-DOR
V106I,1,5.410822,2.552580004069591,Pos227-DOR
V106I,1,5.527638,2.154085953277088,Pos227-DOR
V106I,1,5.571031,2.0060595498217473,Pos227-DOR
V106I,1,5.586592,1.952976359810258,Pos227-DOR
V106I,1,5.611222,1.9714147958144186,Pos227-DOR
V106I,1,5.811623,2.121444436387396,Pos227-DOR
V106I,1,5.849582,2.1498623341349603,Pos227-DOR
V106I,1,6.012024,2.2714740769603736,Pos227-DOR
V106I,1,6.030151,2.2850448041257385,Pos227-DOR
V106I,1,6.128134,2.358399499323178,Pos227-DOR
V106I,1,6.145251,2.3712140928515915,Pos227-DOR
V106I,1,6.212425,2.308794928309321,Pos227-DOR
V106I,1,6.406685,2.128283477615713,Pos227-DOR
V106I,1,6.412826,2.1225771004989142,Pos227-DOR
V106I,1,6.532663,2.011221439442753,Pos227-DOR
V106I,1,6.613226,1.936360201914548,Pos227-DOR
V106I,1,6.685237,1.8694457054876081,Pos227-DOR
V106I,1,6.703911,1.8520937260648418,Pos227-DOR
V106I,1,6.813627,1.8604818132336594,Pos227-DOR
V106I,1,6.963788,1.8719620308624172,Pos227-DOR
V106I,1,7.014028,1.8758030157630825,Pos227-DOR
V106I,1,7.035176,1.877419837989979,Pos227-DOR
V106I,1,7.214429,1.8911242182925059,Pos227-DOR
V106I,1,7.24234,1.8932580902981282,Pos227-DOR
V106I,1,7.26257,1.8948047514987232,Pos227-DOR
V106I,1,7.41483,1.9269546552543404,Pos227-DOR
V106I,1,7.520891,1.9493495780326437,Pos227-DOR
V106I,1,7.537688,1.952896287170849,Pos227-DOR
V106I,1,7.61523,1.9692693847474816,Pos227-DOR
V106I,1,7.799443,2.008166207422731,Pos227-DOR
V106I,1,7.815631,2.011584325391967,Pos227-DOR
V106I,1,7.821229,2.012766350620024,Pos227-DOR
V106I,1,8.016032,2.4181146950034327,Pos227-DOR
V106I,1,8.040201,2.4684058425084334,Pos227-DOR
V106I,1,8.077994,2.547045973984973,Pos227-DOR
V106I,1,8.216433,2.835111519495529,Pos227-DOR
V106I,1,8.356546,3.126660344451795,Pos227-DOR
V106I,1,8.379888,3.1752306603548806,Pos227-DOR
V106I,1,8.416834,3.105431561767469,Pos227-DOR
V106I,1,8.542714,2.8676130011201706,Pos227-DOR
V106I,1,8.617234,2.726826226895222,Pos227-DOR
V106I,1,8.635097,2.693078586691515,Pos227-DOR
V106I,1,8.817635,2.3482190027747993,Pos227-DOR
V106I,1,8.913649,2.1668247282118056,Pos227-DOR
V106I,1,8.938547,2.1197862270758314,Pos227-DOR
V106I,1,9.018036,2.078294166971936,Pos227-DOR
V106I,1,9.045226,2.0641016240366006,Pos227-DOR
V106I,1,9.192201,1.9873841176768736,Pos227-DOR
V106I,1,9.218437,1.9736895403892145,Pos227-DOR
V106I,1,9.418838,1.8690849138064933,Pos227-DOR
V106I,1,9.470752,1.841987022157173,Pos227-DOR
V106I,1,9.497207,1.8281783980640425,Pos227-DOR
V106I,1,9.547739,1.8472094917510955,Pos227-DOR
V106I,1,9.619238,1.8741370657147338,Pos227-DOR
V106I,1,9.749304,1.9231218324269206,Pos227-DOR
V106I,1,9.819639,1.9496110268874376,Pos227-DOR
V106I,1,10.02004,2.025084988060141,Pos227-DOR
V106I,1,10.027855,2.028028231889088,Pos227-DOR
V106I,1,10.050251,2.0364628945625465,Pos227-DOR
V106I,1,10.055866,2.0385775324284787,Pos227-DOR
V106I,1,10.220441,1.9876943344053388,Pos227-DOR
V106I,1,10.306407,1.961115419009578,Pos227-DOR
V106I,1,10.420842,1.9257344755748032,Pos227-DOR
V106I,1,10.552764,1.884946912156248,Pos227-DOR
V106I,1,10.584958,1.8749931908914326,Pos227-DOR
V106I,1,10.614525,1.8658516838827728,Pos227-DOR
V106I,1,10.621242,1.8691260113228372,Pos227-DOR
V106I,1,10.821643,1.966818551316483,Pos227-DOR
V106I,1,10.86351,1.9872280980348824,Pos227-DOR
V106I,1,11.022044,2.0645110913101288,Pos227-DOR
V106I,1,11.055276,2.080711202532472,Pos227-DOR
V106I,1,11.142061,2.123017613595035,Pos227-DOR
V106I,1,11.173184,2.138189618336639,Pos227-DOR
V106I,1,11.222445,2.1385146599357485,Pos227-DOR
V106I,1,11.420613,2.139821551206901,Pos227-DOR
V106I,1,11.422846,2.1398362775411655,Pos227-DOR
V106I,1,11.557789,2.1407262084523273,Pos227-DOR
V106I,1,11.623246,2.141157888551717,Pos227-DOR
V106I,1,11.699164,2.141658557537241,Pos227-DOR
V106I,1,11.731844,2.141875170656894,Pos227-DOR
V106I,1,11.823647,2.378792205568657,Pos227-DOR
V106I,1,11.977716,2.776399807191925,Pos227-DOR
V106I,1,12.024048,2.895969320841068,Pos227-DOR
V106I,1,12.060302,2.9895304265096305,Pos227-DOR
V106I,1,12.224449,3.413146436113474,Pos227-DOR
V106I,1,12.256267,3.4952595066756826,Pos227-DOR
V106I,1,12.290503,3.583612150905602,Pos227-DOR
V106I,1,12.42485,3.5493647649053335,Pos227-DOR
V106I,1,12.534819,3.521331754930689,Pos227-DOR
V106I,1,12.562814,3.5141953427214285,Pos227-DOR
V106I,1,12.625251,3.4982790659180854,Pos227-DOR
V106I,1,12.81337,3.450324262260508,Pos227-DOR
V106I,1,12.825651,3.4471936218482226,Pos227-DOR
V106I,1,12.849162,3.441200259195895,Pos227-DOR
V106I,1,13.026052,3.5039078595318514,Pos227-DOR
V106I,1,13.065327,3.517830869711192,Pos227-DOR
V106I,1,13.091922,3.5272588125684696,Pos227-DOR
V106I,1,13.226453,3.5749501297533683,Pos227-DOR
V106I,1,13.370474,3.6260056574182657,Pos227-DOR
V106I,1,13.407821,3.6392451904842837,Pos227-DOR
V106I,1,13.426854,3.626541961542996,Pos227-DOR
V106I,1,13.567839,3.532442359084544,Pos227-DOR
V106I,1,13.627255,3.492785502116274,Pos227-DOR
V106I,1,13.649025,3.4782552446738473,Pos227-DOR
V106I,1,13.827655,3.3590297101336235,Pos227-DOR
V106I,1,13.927577,3.292337363594251,Pos227-DOR
V106I,1,13.96648,3.266371786870193,Pos227-DOR
V106I,1,14.028056,3.071582831230212,Pos227-DOR
V106I,1,14.070352,2.937783285147762,Pos227-DOR
V106I,1,14.206128,2.5082682679146764,Pos227-DOR
V106I,1,14.228457,2.437632508871856,Pos227-DOR
V106I,1,14.428858,1.8036821865135055,Pos227-DOR
V106I,1,14.48468,1.6270943706109475,Pos227-DOR
V106I,1,14.52514,1.4991041456494816,Pos227-DOR
V106I,1,14.572864,1.5335420601277159,Pos227-DOR
V106I,1,14.629259,1.574237018366759,Pos227-DOR
V106I,1,14.763231,1.6709119885804486,Pos227-DOR
V106I,1,14.829659,1.7188468176593235,Pos227-DOR
V106I,1,15.03006,1.8634573385576736,Pos227-DOR
V106I,1,15.041783,1.8719167231739746,Pos227-DOR
V106I,1,15.075377,1.8961583479116706,Pos227-DOR
V106I,1,15.083799,1.9022356184277653,Pos227-DOR
V106I,1,15.230461,1.8913013129074454,Pos227-DOR
V106I,1,15.320334,1.8846008803480385,Pos227-DOR
V106I,1,15.430862,1.8763605255148172,Pos227-DOR
V106I,1,15.577889,1.8653990076183198,Pos227-DOR
V106I,1,15.598886,1.8638335877207994,Pos227-DOR
V106I,1,15.631263,1.8614197381221889,Pos227-DOR
V106I,1,15.642458,1.860585100995326,Pos227-DOR
V106I,1,15.831663,1.9336932368802116,Pos227-DOR
V106I,1,15.877437,1.9513801581229897,Pos227-DOR
V106I,1,16.032064,2.0111275162522126,Pos227-DOR
V106I,1,16.080402,2.0298051585608032,Pos227-DOR
V106I,1,16.155989,2.0590117237720134,Pos227-DOR
V106I,1,16.201117,2.0764490327649803,Pos227-DOR
V106I,1,16.232465,2.0753252375994085,Pos227-DOR
V106I,1,16.432866,2.0681401980181837,Pos227-DOR
V106I,1,16.43454,2.0680801795738697,Pos227-DOR
V106I,1,16.582915,2.062760444403565,Pos227-DOR
V106I,1,16.633267,2.060955158436959,Pos227-DOR
V106I,1,16.713092,2.058093167805319,Pos227-DOR
V106I,1,16.759777,2.056419542652924,Pos227-DOR
V106I,1,16.833667,2.0835246070135662,Pos227-DOR
V106I,1,16.991643,2.1414749338160686,Pos227-DOR
V106I,1,17.034068,2.157037694074565,Pos227-DOR
V106I,1,17.085427,2.175877713028391,Pos227-DOR
V106I,1,17.234469,2.2305507811355625,Pos227-DOR
V106I,1,17.270195,2.2436561476174726,Pos227-DOR
V106I,1,17.318436,2.261352123933467,Pos227-DOR
V106I,1,17.43487,2.177648856318901,Pos227-DOR
V106I,1,17.548747,2.0957837910789916,Pos227-DOR
V106I,1,17.58794,2.0676083254279125,Pos227-DOR
V106I,1,17.635271,2.0335825309051363,Pos227-DOR
V106I,1,17.827298,1.8955361924625682,Pos227-DOR
V106I,1,17.835671,1.8895169243816214,Pos227-DOR
V106I,1,17.877095,1.8597376284078475,Pos227-DOR
V106I,1,18.036072,1.824161029091663,Pos227-DOR
V106I,1,18.090452,1.8119916242669774,Pos227-DOR
V106I,1,18.10585,1.808545789484143,Pos227-DOR
V106I,1,18.236473,1.7793143778178142,Pos227-DOR
V106I,1,18.384401,1.7462103741968846,Pos227-DOR
V106I,1,18.435754,1.7347183652604725,Pos227-DOR
V106I,1,18.436874,1.7352145808510728,Pos227-DOR
V106I,1,18.592965,1.8043882967318414,Pos227-DOR
V106I,1,18.637275,1.8240248379204866,Pos227-DOR
V106I,1,18.662953,1.835404370862082,Pos227-DOR
V106I,1,18.837675,1.9128346518271575,Pos227-DOR
V106I,1,18.941504,1.9588477963786315,Pos227-DOR
V106I,1,18.994413,1.9822950940033237,Pos227-DOR
V106I,1,19.038076,1.9633281003848257,Pos227-DOR
V106I,1,19.095477,1.9383929162714384,Pos227-DOR
V106I,1,19.220056,1.884275386931152,Pos227-DOR
V106I,1,19.238477,1.8762732436487575,Pos227-DOR
V106I,1,19.438878,1.7892183869126894,Pos227-DOR
V106I,1,19.498607,1.7632719119051359,Pos227-DOR
V106I,1,19.553073,1.7396118386584878,Pos227-DOR
V106I,1,19.59799,1.7365600070165397,Pos227-DOR
V106I,1,19.639279,1.7337546754791617,Pos227-DOR
V106I,1,19.777159,1.7243865844046948,Pos227-DOR
V106I,1,19.839679,1.720138738060224,Pos227-DOR
V106I,1,20.04008,1.7065227326974868,Pos227-DOR
V106I,1,20.05571,1.705460771111369,Pos227-DOR
V106I,1,20.100503,1.7024173645005583,Pos227-DOR
V106I,1,20.111732,1.7016545474979514,Pos227-DOR
V106I,1,20.240481,1.7949037641315397,Pos227-DOR
V106I,1,20.334262,1.8628266589510305,Pos227-DOR
V106I,1,20.440882,1.9400484740911341,Pos227-DOR
V106I,1,20.603015,2.057476766663921,Pos227-DOR
V106I,1,20.612813,2.064573177700713,Pos227-DOR
V106I,1,20.641283,2.085193184050731,Pos227-DOR
V106I,1,20.670391,2.106275275544803,Pos227-DOR
V106I,1,20.841683,2.4998214586575687,Pos227-DOR
V106I,1,20.891365,2.613966697621789,Pos227-DOR
V106I,1,21.042084,2.960246160434235,Pos227-DOR
V106I,1,21.105528,3.1060098281780046,Pos227-DOR
V106I,1,21.169916,3.2539423519578086,Pos227-DOR
V106I,1,21.22905,3.3898037214862122,Pos227-DOR
V106I,1,21.242485,3.379499233672644,Pos227-DOR
V106I,1,21.442886,3.2257812425624737,Pos227-DOR
V106I,1,21.448468,3.2214995582077224,Pos227-DOR
V106I,1,21.60804,3.099099533869362,Pos227-DOR
V106I,1,21.643287,3.072063251452306,Pos227-DOR
V106I,1,21.727019,3.0078364520269725,Pos227-DOR
V106I,1,21.787709,2.961284065160259,Pos227-DOR
V106I,1,21.843687,2.8869789526452005,Pos227-DOR
V106I,1,22.005571,2.6720935702276547,Pos227-DOR
V106I,1,22.044088,2.6209659709925464,Pos227-DOR
V106I,1,22.110553,2.5327400997366945,Pos227-DOR
V106I,1,22.244489,2.3549529893398873,Pos227-DOR
V106I,1,22.284123,2.3023426804351357,Pos227-DOR
V106I,1,22.346369,2.219717415975423,Pos227-DOR
V106I,1,22.44489,2.1897656328625197,Pos227-DOR
V106I,1,22.562674,2.1539576241925897,Pos227-DOR
V106I,1,22.613065,2.138638044581723,Pos227-DOR
V106I,1,22.645291,2.1288408829350036,Pos227-DOR
V106I,1,22.841226,2.0692738604298873,Pos227-DOR
V106I,1,22.845691,2.067916437021689,Pos227-DOR
V106I,1,22.905028,2.049877217127231,Pos227-DOR
V106I,1,23.046092,2.155885324697116,Pos227-DOR
V106I,1,23.115578,2.2081033205188763,Pos227-DOR
V106I,1,23.119777,2.2112588247133265,Pos227-DOR
V106I,1,23.246493,2.3064845616754552,Pos227-DOR
V106I,1,23.398329,2.420587713585092,Pos227-DOR
V106I,1,23.446894,2.4570837986537946,Pos227-DOR
V106I,1,23.463687,2.4697035609632505,Pos227-DOR
V106I,1,23.61809,2.379527729916287,Pos227-DOR
V106I,1,23.647295,2.3624711246107575,Pos227-DOR
V106I,1,23.67688,2.3451925877861015,Pos227-DOR
V106I,1,23.847695,2.2454314497869956,Pos227-DOR
V106I,1,23.955432,2.1825097759023295,Pos227-DOR
V106I,1,24.022346,2.1434299715053378,Pos227-DOR
V106I,1,24.048096,2.14161852429657,Pos227-DOR
V106I,1,24.120603,2.136518374022627,Pos227-DOR
V106I,1,24.233983,2.128543212478781,Pos227-DOR
V106I,1,24.248497,2.12752229613862,Pos227-DOR
V106I,1,24.448898,2.113426067980671,Pos227-DOR
V106I,1,24.512535,2.108949834472418,Pos227-DOR
V106I,1,24.581006,2.1041335173163436,Pos227-DOR
V106I,1,24.623116,2.095104516998734,Pos227-DOR
V106I,1,24.649299,2.0894904985870513,Pos227-DOR
V106I,1,24.791086,2.0590892906071683,Pos227-DOR
V106I,1,24.849699,2.046521805553356,Pos227-DOR
V106I,1,25.0501,2.003552898105025,Pos227-DOR
V106I,1,25.069638,1.9993636649488755,Pos227-DOR
V106I,1,25.125628,1.9873585894850208,Pos227-DOR
V106I,1,25.139665,1.9843489714133327,Pos227-DOR
V106I,1,25.250501,2.0287034680329814,Pos227-DOR
V106I,1,25.348189,2.0677963806767106,Pos227-DOR
V106I,1,25.450902,2.108900204446009,Pos227-DOR
V106I,1,25.626741,2.179267687313511,Pos227-DOR
V106I,1,25.628141,2.179827941159441,Pos227-DOR
V106I,1,25.651303,2.1890969408590357,Pos227-DOR
V106I,1,25.698324,2.2079138666372358,Pos227-DOR
V106I,1,25.851703,2.0806852790667354,Pos227-DOR
V106I,1,25.905292,2.036232946922907,Pos227-DOR
V106I,1,26.052104,1.914451689823502,Pos227-DOR
V106I,1,26.130653,1.8492949181433878,Pos227-DOR
V106I,1,26.183844,1.8051727289056236,Pos227-DOR
V106I,1,26.252505,1.7482181005802686,Pos227-DOR
V106I,1,26.256983,1.744503578134614,Pos227-DOR
V106I,1,26.452906,1.7955092247318223,Pos227-DOR
V106I,1,26.462396,1.7979798181319906,Pos227-DOR
V106I,1,26.633166,1.8424374825099425,Pos227-DOR
V106I,1,26.653307,1.8476809199886357,Pos227-DOR
V106I,1,26.740947,1.870496810988715,Pos227-DOR
V106I,1,26.815642,1.889942645975605,Pos227-DOR
V106I,1,26.853707,1.9165714867467367,Pos227-DOR
V106I,1,27.019499,2.0325542039008577,Pos227-DOR
V106I,1,27.054108,2.0567655401413694,Pos227-DOR
V106I,1,27.135678,2.1138292720359213,Pos227-DOR
V106I,1,27.254509,2.1969595935360022,Pos227-DOR
V106I,1,27.29805,2.2274194678822177,Pos227-DOR
V106I,1,27.374302,2.2807623190243578,Pos227-DOR
V106I,1,27.45491,2.192845963900264,Pos227-DOR
V106I,1,27.576602,2.0601207122160523,Pos227-DOR
V106I,1,27.638191,1.9929477219950136,Pos227-DOR
V106I,1,27.655311,1.9742755306526576,Pos227-DOR
V106I,1,27.855153,1.75631477935367,Pos227-DOR
V106I,1,27.855711,1.755706188070434,Pos227-DOR
V106I,1,27.932961,1.6714524087407912,Pos227-DOR
V106I,1,28.056112,1.6780334199342537,Pos227-DOR
V106I,1,28.133705,1.6821798775475443,Pos227-DOR
V106I,1,28.140704,1.682553893977318,Pos227-DOR
V106I,1,28.256513,1.688742559317459,Pos227-DOR
V106I,1,28.412256,1.6970652398178483,Pos227-DOR
V106I,1,28.456914,1.6994516987006643,Pos227-DOR
V106I,1,28.49162,1.7013063371078254,Pos227-DOR
V106I,1,28.643216,1.7884112691641625,Pos227-DOR
V106I,1,28.657315,1.7965123619240657,Pos227-DOR
V106I,1,28.690808,1.815756982096235,Pos227-DOR
V106I,1,28.857715,1.9116594637812498,Pos227-DOR
V106I,1,28.969359,1.9758085807460393,Pos227-DOR
V106I,1,29.050279,2.0223041071047385,Pos227-DOR
V106I,1,29.058116,2.022109789970608,Pos227-DOR
V106I,1,29.145729,2.019935231243186,Pos227-DOR
V106I,1,29.247911,2.0173990692594,Pos227-DOR
V106I,1,29.258517,2.017135827847018,Pos227-DOR
V106I,1,29.458918,2.012161865723429,Pos227-DOR
V106I,1,29.526462,2.0104854205077074,Pos227-DOR
V106I,1,29.608939,2.0084384330561784,Pos227-DOR
V106I,1,29.648241,2.015758891763673,Pos227-DOR
V106I,1,29.659319,2.0178222992635875,Pos227-DOR
V106I,1,29.805014,2.0449597027389435,Pos227-DOR
V106I,1,29.859719,2.055149150950065,Pos227-DOR
V106I,1,30.06012,2.092476188898278,Pos227-DOR
V106I,1,30.083565,2.0968430952744725,Pos227-DOR
V106I,1,30.150754,2.1093578349848654,Pos227-DOR
V106I,1,30.167598,2.1124952024369814,Pos227-DOR
V106I,1,30.260521,2.1198186807776644,Pos227-DOR
V106I,1,30.362117,2.127825698475113,Pos227-DOR
V106I,1,30.460922,2.1356127509535217,Pos227-DOR
V106I,1,30.640669,2.1497790312210845,Pos227-DOR
V106I,1,30.653266,2.15077183016922,Pos227-DOR
V106I,1,30.661323,2.1514068211293793,Pos227-DOR
V106I,1,30.726257,2.156524432362147,Pos227-DOR
V106I,1,30.861723,2.2581867202102965,Pos227-DOR
V106I,1,30.91922,2.301336119796944,Pos227-DOR
V106I,1,31.062124,2.408580355122797,Pos227-DOR
V106I,1,31.155779,2.4788650137708577,Pos227-DOR
V106I,1,31.197772,2.510379227327082,Pos227-DOR
V106I,1,31.262525,2.5589739900352977,Pos227-DOR
V106I,1,31.284916,2.5757776181575407,Pos227-DOR
V106I,1,31.462926,2.278360262625112,Pos227-DOR
V106I,1,31.476323,2.2559766502672347,Pos227-DOR
V106I,1,31.658291,1.9519458095164879,Pos227-DOR
V106I,1,31.663327,1.9435316965184832,Pos227-DOR
V106I,1,31.754875,1.7905739489527046,Pos227-DOR
V106I,1,31.843575,1.6423746195398823,Pos227-DOR
V106I,1,31.863727,1.6561595864023617,Pos227-DOR
V106I,1,32.033426,1.7722504226112539,Pos227-DOR
V106I,1,32.064128,1.7932536156370538,Pos227-DOR
V106I,1,32.160804,1.8593895249902688,Pos227-DOR
V106I,1,32.264529,1.930347644871753,Pos227-DOR
V106I,1,32.311978,1.9628074359564136,Pos227-DOR
V106I,1,32.402235,2.024551888732779,Pos227-DOR
V106I,1,32.46493,2.0280557062957527,Pos227-DOR
V106I,1,32.590529,2.0350750217450213,Pos227-DOR
V106I,1,32.663317,2.0391429039170244,Pos227-DOR
V106I,1,32.665331,2.0392554597599437,Pos227-DOR
V106I,1,32.865731,2.05045515733742,Pos227-DOR
V106I,1,32.869081,2.050642377830856,Pos227-DOR
V106I,1,32.960894,2.0557734421804135,Pos227-DOR
V106I,1,33.066132,2.0163250449829664,Pos227-DOR
V106I,1,33.147632,1.9857748219495388,Pos227-DOR
V106I,1,33.165829,1.9789536881024308,Pos227-DOR
V106I,1,33.266533,1.9412048579139844,Pos227-DOR
V106I,1,33.426184,1.8813597823617174,Pos227-DOR
V106I,1,33.466934,1.8660846708450023,Pos227-DOR
V106I,1,33.519553,1.8463604722462787,Pos227-DOR
V106I,1,33.667335,1.9198845819921626,Pos227-DOR
V106I,1,33.668342,1.9203855824002904,Pos227-DOR
V106I,1,33.704735,1.9384917471003655,Pos227-DOR
V106I,1,33.867735,2.0195871458339836,Pos227-DOR
V106I,1,33.983287,2.07707632076936,Pos227-DOR
V106I,1,34.068136,2.119290207193587,Pos227-DOR
V106I,1,34.078212,2.124303196381561,Pos227-DOR
V106I,1,34.170854,2.083093082188019,Pos227-DOR
V106I,1,34.261838,2.04262023037991,Pos227-DOR
V106I,1,34.268537,2.0396402818805837,Pos227-DOR
V106I,1,34.468938,1.9504949379168437,Pos227-DOR
V106I,1,34.54039,1.9187105999300211,Pos227-DOR
V106I,1,34.636872,1.8757921605181023,Pos227-DOR
V106I,1,34.669339,1.8688961604648258,Pos227-DOR
V106I,1,34.673367,1.8680406121168236,Pos227-DOR
V106I,1,34.818942,1.837120440627138,Pos227-DOR
V106I,1,34.869739,1.8263311433497096,Pos227-DOR
V106I,1,35.07014,1.783765913834309,Pos227-DOR
V106I,1,35.097493,1.7779561288385521,Pos227-DOR
V106I,1,35.175879,1.7613069200981053,Pos227-DOR
V106I,1,35.195531,1.7571329910143039,Pos227-DOR
V106I,1,35.270541,1.7854043391929406,Pos227-DOR
V106I,1,35.376045,1.8251689081602627,Pos227-DOR
V106I,1,35.470942,1.8609356876311094,Pos227-DOR
V106I,1,35.654596,1.9301550740915727,Pos227-DOR
V106I,1,35.671343,1.9364670360692784,Pos227-DOR
V106I,1,35.678392,1.9391238116100231,Pos227-DOR
V106I,1,35.75419,1.9676922128153609,Pos227-DOR
V106I,1,35.871743,2.12771827019833,Pos227-DOR
V106I,1,35.933148,2.2113095018436413,Pos227-DOR
V106I,1,36.072144,2.4005261264470357,Pos227-DOR
V106I,1,36.180905,2.548583547584984,Pos227-DOR
V106I,1,36.211699,2.59050372325937,Pos227-DOR
V106I,1,36.272545,2.673333982695741,Pos227-DOR
V106I,1,36.312849,2.728200215091027,Pos227-DOR
V106I,1,36.472946,2.462387535495033,Pos227-DOR
V106I,1,36.490251,2.433655598657514,Pos227-DOR
V106I,1,36.673347,2.129656597952391,Pos227-DOR
V106I,1,36.683417,2.112937117804816,Pos227-DOR
V106I,1,36.768802,1.9711702049546842,Pos227-DOR
V106I,1,36.871508,1.800644790055288,Pos227-DOR
V106I,1,36.873747,1.800501153168397,Pos227-DOR
V106I,1,37.047354,1.7894108979199506,Pos227-DOR
V106I,1,37.074148,1.7876992601453972,Pos227-DOR
V106I,1,37.18593,1.7805584713973523,Pos227-DOR
V106I,1,37.274549,1.7748973671223973,Pos227-DOR
V106I,1,37.325905,1.7716166748200177,Pos227-DOR
V106I,1,37.430168,1.764956590077632,Pos227-DOR
V106I,1,37.47495,1.8043898588511957,Pos227-DOR
V106I,1,37.604457,1.9184286319979513,Pos227-DOR
V106I,1,37.675351,1.9808551014819684,Pos227-DOR
V106I,1,37.688442,1.9923825214613096,Pos227-DOR
V106I,1,37.875752,2.1573203441127413,Pos227-DOR
V106I,1,37.883008,2.1637096924719237,Pos227-DOR
V106I,1,37.988827,2.2568894489310116,Pos227-DOR
V106I,1,38.076152,2.1940098344279257,Pos227-DOR
V106I,1,38.16156,2.1325105831770856,Pos227-DOR
V106I,1,38.190955,2.1113442932450126,Pos227-DOR
V106I,1,38.276553,2.049708229778251,Pos227-DOR
V106I,1,38.440111,1.9319359539248773,Pos227-DOR
V106I,1,38.476954,1.9054066251285757,Pos227-DOR
V106I,1,38.547486,1.8546190503203117,Pos227-DOR
V106I,1,38.677355,1.8205234609438887,Pos227-DOR
V106I,1,38.693467,1.8162934453979294,Pos227-DOR
V106I,1,38.718663,1.8096785328050795,Pos227-DOR
V106I,1,38.877756,1.767910542285385,Pos227-DOR
V106I,1,38.997214,1.7365482534888836,Pos227-DOR
V106I,1,39.078156,1.7152978861650845,Pos227-DOR
V106I,1,39.106145,1.7079497043679241,Pos227-DOR
V106I,1,39.19598,1.7646804226992607,Pos227-DOR
V106I,1,39.275766,1.8150654065627185,Pos227-DOR
V106I,1,39.278557,1.8168279274305779,Pos227-DOR
V106I,1,39.478958,1.9433814725540453,Pos227-DOR
