mutation,replicate,time_ns,metric_value,metric
V106A,1,16.598361,4.752923256142911,LYS104-DOR
V106A,1,16.633267,4.7303426154885955,LYS104-DOR
V106A,1,16.713092,4.678703939036675,LYS104-DOR
V106A,1,16.759777,4.648504050904799,LYS104-DOR
V106A,1,16.803279,4.6738854372948175,LYS104-DOR
V106A,1,16.833667,4.691615416827249,LYS104-DOR
V106A,1,16.991643,4.783787038737727,LYS104-DOR
V106A,1,17.008197,4.7934455250211245,LYS104-DOR
V106A,1,17.034068,4.808540045900537,LYS104-DOR
V106A,1,17.213115,4.9130056127474315,LYS104-DOR
V106A,1,17.234469,4.925464674973823,LYS104-DOR
V106A,1,17.270195,4.9463091283361935,LYS104-DOR
V106A,1,17.318436,4.9744551427024835,LYS104-DOR
V106A,1,17.418033,4.887789275034138,LYS104-DOR
V106A,1,17.43487,4.87313829946327,LYS104-DOR
V106A,1,17.548747,4.774046469262886,LYS104-DOR
V106A,1,17.622951,4.709476712699316,LYS104-DOR
V106A,1,17.635271,4.698756274436377,LYS104-DOR
V106A,1,17.827298,4.531661014832687,LYS104-DOR
V106A,1,17.827869,4.531164150364494,LYS104-DOR
V106A,1,17.835671,4.524375119574926,LYS104-DOR
V106A,1,17.877095,4.488329420586515,LYS104-DOR
V106A,1,18.032787,4.544254078420167,LYS104-DOR
V106A,1,18.036072,4.545434052349358,LYS104-DOR
V106A,1,18.10585,4.5704983509280686,LYS104-DOR
V106A,1,18.236473,4.617418209239383,LYS104-DOR
V106A,1,18.237705,4.617860744362902,LYS104-DOR
V106A,1,18.384401,4.670554033713451,LYS104-DOR
V106A,1,18.435754,4.6890000614716625,LYS104-DOR
V106A,1,18.436874,4.687822268396693,LYS104-DOR
V106A,1,18.442623,4.681775238728079,LYS104-DOR
V106A,1,18.637275,4.477032427968861,LYS104-DOR
V106A,1,18.647541,4.466234235834927,LYS104-DOR
V106A,1,18.662953,4.450023273710616,LYS104-DOR
V106A,1,18.837675,4.266243639381288,LYS104-DOR
V106A,1,18.852459,4.250693232941774,LYS104-DOR
V106A,1,18.941504,4.157032116775207,LYS104-DOR
V106A,1,18.994413,4.1013803003311935,LYS104-DOR
V106A,1,19.038076,4.115984823696004,LYS104-DOR
V106A,1,19.057377,4.12244092652473,LYS104-DOR
V106A,1,19.220056,4.176856363656197,LYS104-DOR
V106A,1,19.238477,4.183018110208602,LYS104-DOR
V106A,1,19.262295,4.190985130423857,LYS104-DOR
V106A,1,19.438878,4.250051396721201,LYS104-DOR
V106A,1,19.467213,4.259529334322982,LYS104-DOR
V106A,1,19.498607,4.270030494480748,LYS104-DOR
V106A,1,19.553073,4.288248774519838,LYS104-DOR
V106A,1,19.639279,4.232677299398466,LYS104-DOR
V106A,1,19.672131,4.211499723583702,LYS104-DOR
V106A,1,19.777159,4.14379491314072,LYS104-DOR
V106A,1,19.839679,4.103492281948132,LYS104-DOR
V106A,1,19.877049,4.079402241518396,LYS104-DOR
V106A,1,20.04008,3.974306619861983,LYS104-DOR
V106A,1,20.05571,3.9642309620638345,LYS104-DOR
V106A,1,20.081967,3.947304759453091,LYS104-DOR
V106A,1,20.111732,3.9281174796128115,LYS104-DOR
V106A,1,20.240481,4.096333032677022,LYS104-DOR
V106A,1,20.286885,4.15696165522471,LYS104-DOR
V106A,1,20.334262,4.218861539942438,LYS104-DOR
V106A,1,20.440882,4.3581646977743915,LYS104-DOR
V106A,1,20.491803,4.424694955699371,LYS104-DOR
V106A,1,20.612813,4.58279920564539,LYS104-DOR
V106A,1,20.641283,4.619996362871765,LYS104-DOR
V106A,1,20.670391,4.658027091798534,LYS104-DOR
V106A,1,20.696721,4.672963542206107,LYS104-DOR
V106A,1,20.841683,4.755197159313326,LYS104-DOR
V106A,1,20.891365,4.783380618186141,LYS104-DOR
V106A,1,20.901639,4.789208822696009,LYS104-DOR
V106A,1,21.042084,4.868880049325218,LYS104-DOR
V106A,1,21.106557,4.90545410318591,LYS104-DOR
V106A,1,21.169916,4.94139621040226,LYS104-DOR
V106A,1,21.22905,4.974941572041988,LYS104-DOR
V106A,1,21.242485,4.935082127593176,LYS104-DOR
V106A,1,21.311475,4.730395028251226,LYS104-DOR
V106A,1,21.442886,4.340510459304656,LYS104-DOR
V106A,1,21.448468,4.323949169428934,LYS104-DOR
V106A,1,21.516393,4.1224218289041925,LYS104-DOR
V106A,1,21.643287,3.7459387910161452,LYS104-DOR
V106A,1,21.721311,3.5144486295571586,LYS104-DOR
V106A,1,21.727019,3.4975135090608043,LYS104-DOR
V106A,1,21.787709,3.3174517601252678,LYS104-DOR
V106A,1,21.843687,3.410450562645549,LYS104-DOR
V106A,1,21.92623,3.547586403619364,LYS104-DOR
V106A,1,22.005571,3.6794024844342514,LYS104-DOR
V106A,1,22.044088,3.7433941153028676,LYS104-DOR
V106A,1,22.131148,3.888034439923736,LYS104-DOR
V106A,1,22.244489,4.076337667960193,LYS104-DOR
V106A,1,22.284123,4.142185067753706,LYS104-DOR
V106A,1,22.336066,4.228482476228107,LYS104-DOR
V106A,1,22.346369,4.245599063120585,LYS104-DOR
V106A,1,22.44489,4.174108365355776,LYS104-DOR
V106A,1,22.540984,4.104378793883589,LYS104-DOR
V106A,1,22.562674,4.088639680044725,LYS104-DOR
V106A,1,22.645291,4.0286895478167235,LYS104-DOR
V106A,1,22.745902,3.9556822641633396,LYS104-DOR
V106A,1,22.841226,3.8865114348606293,LYS104-DOR
V106A,1,22.845691,3.8832714559168524,LYS104-DOR
V106A,1,22.905028,3.840214231434134,LYS104-DOR
V106A,1,22.95082,3.825844075544547,LYS104-DOR
V106A,1,23.046092,3.7959464189252077,LYS104-DOR
V106A,1,23.119777,3.7728230581476874,LYS104-DOR
V106A,1,23.155738,3.761538004515056,LYS104-DOR
V106A,1,23.246493,3.7330578442739766,LYS104-DOR
V106A,1,23.360656,3.6972319334855652,LYS104-DOR
V106A,1,23.398329,3.685409630838193,LYS104-DOR
V106A,1,23.446894,3.670169269622745,LYS104-DOR
V106A,1,23.463687,3.66489939654767,LYS104-DOR
V106A,1,23.565574,3.7742550188390855,LYS104-DOR
V106A,1,23.647295,3.8619665807437187,LYS104-DOR
V106A,1,23.67688,3.8937203106166853,LYS104-DOR
V106A,1,23.770492,3.994194542858297,LYS104-DOR
V106A,1,23.847695,4.077056912551811,LYS104-DOR
V106A,1,23.955432,4.192691578609732,LYS104-DOR
V106A,1,23.97541,4.2141340668775085,LYS104-DOR
V106A,1,24.022346,4.264510712654675,LYS104-DOR
V106A,1,24.048096,4.286300331068269,LYS104-DOR
V106A,1,24.180328,4.398194457248039,LYS104-DOR
V106A,1,24.233983,4.443597077946324,LYS104-DOR
V106A,1,24.248497,4.455878759743267,LYS104-DOR
V106A,1,24.385246,4.571595151092996,LYS104-DOR
V106A,1,24.448898,4.625457188418266,LYS104-DOR
V106A,1,24.512535,4.679306532810713,LYS104-DOR
V106A,1,24.581006,4.737245575804423,LYS104-DOR
V106A,1,24.590164,4.7270393813341105,LYS104-DOR
V106A,1,24.649299,4.661135984303998,LYS104-DOR
V106A,1,24.791086,4.503120511999796,LYS104-DOR
V106A,1,24.795082,4.4986671430214855,LYS104-DOR
V106A,1,24.849699,4.437798861367748,LYS104-DOR
V106A,1,25.0,4.270294904708861,LYS104-DOR
V106A,1,25.0501,4.214460623974799,LYS104-DOR
V106A,1,25.069638,4.192686368945215,LYS104-DOR
V106A,1,25.139665,4.1146448301031135,LYS104-DOR
V106A,1,25.204918,4.215651883512344,LYS104-DOR
V106A,1,25.250501,4.286211160718804,LYS104-DOR
V106A,1,25.348189,4.437425312304806,LYS104-DOR
V106A,1,25.409836,4.532850531398468,LYS104-DOR
V106A,1,25.450902,4.596417810378801,LYS104-DOR
V106A,1,25.614754,4.850049179284597,LYS104-DOR
V106A,1,25.626741,4.868604211991388,LYS104-DOR
V106A,1,25.651303,4.906624460038797,LYS104-DOR
V106A,1,25.698324,4.979409660081028,LYS104-DOR
V106A,1,25.819672,4.783726778613124,LYS104-DOR
V106A,1,25.851703,4.732074335733848,LYS104-DOR
V106A,1,25.905292,4.645657965297162,LYS104-DOR
V106A,1,26.02459,4.4532807953489275,LYS104-DOR
V106A,1,26.052104,4.408912361226346,LYS104-DOR
V106A,1,26.183844,4.196471512519909,LYS104-DOR
V106A,1,26.229508,4.122834812084731,LYS104-DOR
V106A,1,26.252505,4.0857503867188445,LYS104-DOR
V106A,1,26.256983,4.078529268451743,LYS104-DOR
V106A,1,26.434426,4.065161833698597,LYS104-DOR
V106A,1,26.452906,4.063769705691852,LYS104-DOR
V106A,1,26.462396,4.063054808787956,LYS104-DOR
V106A,1,26.639344,4.049725032460175,LYS104-DOR
V106A,1,26.653307,4.0486731773001,LYS104-DOR
V106A,1,26.740947,4.042071115692358,LYS104-DOR
V106A,1,26.815642,4.036444221673755,LYS104-DOR
V106A,1,26.844262,4.023370824826067,LYS104-DOR
V106A,1,26.853707,4.019056363479393,LYS104-DOR
V106A,1,27.019499,3.9433228350952994,LYS104-DOR
V106A,1,27.04918,3.9297646003435123,LYS104-DOR
V106A,1,27.054108,3.927513497588996,LYS104-DOR
V106A,1,27.254098,3.8361583758609576,LYS104-DOR
V106A,1,27.254509,3.8359706316985984,LYS104-DOR
V106A,1,27.29805,3.8160811704497326,LYS104-DOR
V106A,1,27.374302,3.781249779686519,LYS104-DOR
V106A,1,27.45491,3.8450659352701693,LYS104-DOR
V106A,1,27.459016,3.848316594445763,LYS104-DOR
V106A,1,27.576602,3.9414076830530855,LYS104-DOR
V106A,1,27.655311,4.0037204285601495,LYS104-DOR
V106A,1,27.663934,4.010547129502957,LYS104-DOR
V106A,1,27.855153,4.161932369858128,LYS104-DOR
V106A,1,27.855711,4.162374130164991,LYS104-DOR
V106A,1,27.868852,4.172777664560147,LYS104-DOR
V106A,1,27.932961,4.2235317481696795,LYS104-DOR
V106A,1,28.056112,4.252707854400482,LYS104-DOR
V106A,1,28.07377,4.256891268938923,LYS104-DOR
V106A,1,28.133705,4.27109066583333,LYS104-DOR
V106A,1,28.256513,4.300185510812198,LYS104-DOR
V106A,1,28.278689,4.305439299508792,LYS104-DOR
V106A,1,28.412256,4.337083094369812,LYS104-DOR
V106A,1,28.456914,4.347663167223912,LYS104-DOR
V106A,1,28.483607,4.353987093165388,LYS104-DOR
V106A,1,28.49162,4.355885479205514,LYS104-DOR
V106A,1,28.657315,4.239078638785586,LYS104-DOR
V106A,1,28.688525,4.217077101177751,LYS104-DOR
V106A,1,28.690808,4.2154676968086795,LYS104-DOR
V106A,1,28.857715,4.09780634988426,LYS104-DOR
V106A,1,28.893443,4.072619841212268,LYS104-DOR
V106A,1,28.969359,4.0191027399935395,LYS104-DOR
V106A,1,29.050279,3.962058061261527,LYS104-DOR
V106A,1,29.058116,3.9689066905959987,LYS104-DOR
V106A,1,29.098361,4.004078826856975,LYS104-DOR
V106A,1,29.247911,4.134778118143561,LYS104-DOR
V106A,1,29.258517,4.144047236721869,LYS104-DOR
V106A,1,29.303279,4.183167007210469,LYS104-DOR
V106A,1,29.458918,4.319187782847736,LYS104-DOR
V106A,1,29.508197,4.362255187563963,LYS104-DOR
V106A,1,29.526462,4.378217892715079,LYS104-DOR
V106A,1,29.608939,4.450298047930654,LYS104-DOR
V106A,1,29.659319,4.421195949229844,LYS104-DOR
V106A,1,29.713115,4.390120591911291,LYS104-DOR
V106A,1,29.805014,4.337034967288311,LYS104-DOR
V106A,1,29.859719,4.305434524465213,LYS104-DOR
V106A,1,29.918033,4.2717493362230705,LYS104-DOR
V106A,1,30.06012,4.189672522048757,LYS104-DOR
V106A,1,30.083565,4.176129475124572,LYS104-DOR
V106A,1,30.122951,4.153378080534853,LYS104-DOR
V106A,1,30.167598,4.1275876896060835,LYS104-DOR
V106A,1,30.260521,4.085746640748409,LYS104-DOR
V106A,1,30.327869,4.05542141493277,LYS104-DOR
V106A,1,30.362117,4.04000034327906,LYS104-DOR
V106A,1,30.460922,3.9955107676908583,LYS104-DOR
V106A,1,30.532787,3.9631516426501605,LYS104-DOR
V106A,1,30.640669,3.9145749067197277,LYS104-DOR
V106A,1,30.661323,3.9052748946333073,LYS104-DOR
V106A,1,30.726257,3.8760366534518056,LYS104-DOR
V106A,1,30.737705,3.882505181772422,LYS104-DOR
V106A,1,30.861723,3.9525797751744474,LYS104-DOR
V106A,1,30.91922,3.985067630944062,LYS104-DOR
V106A,1,30.942623,3.9982911606686797,LYS104-DOR
V106A,1,31.062124,4.06581348796097,LYS104-DOR
V106A,1,31.147541,4.114077139564936,LYS104-DOR
V106A,1,31.197772,4.142459446175081,LYS104-DOR
V106A,1,31.262525,4.179047200747491,LYS104-DOR
V106A,1,31.284916,4.19169891437668,LYS104-DOR
V106A,1,31.352459,4.142355375853384,LYS104-DOR
V106A,1,31.462926,4.061653283054121,LYS104-DOR
V106A,1,31.476323,4.051866053046682,LYS104-DOR
V106A,1,31.557377,3.9926517408108895,LYS104-DOR
V106A,1,31.663327,3.915249559778709,LYS104-DOR
V106A,1,31.754875,3.8483688153791427,LYS104-DOR
V106A,1,31.762295,3.842948105768392,LYS104-DOR
V106A,1,31.843575,3.783568688361166,LYS104-DOR
V106A,1,31.863727,3.8083632420016174,LYS104-DOR
V106A,1,31.967213,3.9356942367349803,LYS104-DOR
V106A,1,32.033426,4.017163876631003,LYS104-DOR
V106A,1,32.064128,4.054940157483519,LYS104-DOR
V106A,1,32.172131,4.187828948471554,LYS104-DOR
V106A,1,32.264529,4.301517072965434,LYS104-DOR
V106A,1,32.311978,4.359899157200049,LYS104-DOR
V106A,1,32.377049,4.439963660208129,LYS104-DOR
